GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000000003.16	794.298606203257	0.0444753784540198	0.0526569719669837	0.130606161285364	0.514497486638914	TSPAN6
ENSG00000000419.14	980.438383126975	-0.0792591563343634	0.0740896226172863	0.0329866755579497	0.279762124986023	DPM1
ENSG00000000457.14	314.135933499617	-0.0102775932981361	0.0482638518781777	0.504622337822467	0.825706930833555	SCYL3
ENSG00000000460.17	672.510043363005	-0.094708242475348	0.0805741918290982	0.0210018664299396	0.226554864003268	C1orf112
ENSG00000000938.13	36.7900756055841	0.00583945864068957	0.0494467957195009	0.444392159864319	NA	FGR
ENSG00000000971.17	906.038913873735	-0.0295744695019408	0.0490743373652904	0.238163115176699	0.642814978184325	CFH
ENSG00000001036.14	2456.59420361959	-0.0461854665419922	0.0379361262763633	0.0959903967954185	0.450533288677459	FUCA2
ENSG00000001084.13	608.724525527654	-0.0116848037951984	0.0445034442536001	0.559693554643	0.855177895556167	GCLC
ENSG00000001167.15	1191.12030580962	-0.0172025168141671	0.041938522968816	0.379228084625865	0.760259776767527	NFYA
ENSG00000001460.18	89.652960966805	-0.0227558372766208	0.0559635476998635	0.053764591651588	NA	STPG1
ENSG00000001461.17	627.969620409316	-0.0297848524624195	0.0569686110307527	0.134306830642976	0.520425548794426	NIPAL3
ENSG00000001497.18	1647.02528846178	0.0529152445222619	0.0443841447469014	0.0800843318093987	0.414310350529413	LAS1L
ENSG00000001561.7	20.8268853203191	-0.0126502520247907	0.0515317330909934	0.0562499025426115	NA	ENPP4
ENSG00000001617.12	4049.41313317439	0.0614658207379337	0.0618976422236242	0.0559243882235054	0.356936763546336	SEMA3F
ENSG00000001629.10	1897.38731004812	0.0124388250089394	0.0424868708536052	0.594238484623853	0.871065073397295	ANKIB1
ENSG00000001630.18	3096.82062623207	-0.0119513732352037	0.0353565083236692	0.604920560513686	0.876154941115086	CYP51A1
ENSG00000001631.17	887.774747644731	-0.00404497760445045	0.0437569882094451	0.844630793147506	0.953128422085365	KRIT1
ENSG00000002016.18	245.245169455717	-0.00765425121559272	0.0477734537101741	0.655996521444692	NA	RAD52
ENSG00000002079.14	11.6679994722633	0.00299823807891254	0.0495850529066996	0.331500307272074	NA	MYH16
ENSG00000002330.14	775.21194688719	0.003726228895699	0.0402850928162282	0.853971387361028	0.956144196843189	BAD
ENSG00000002549.13	3743.72357708521	-0.0261530960564237	0.0384572774583201	0.2835605727815	0.687228385535404	LAP3
ENSG00000002586.20	3725.56611662804	0.0120223250056735	0.038143727268764	0.629709825120706	0.881257563067474	CD99
ENSG00000002745.13	17.4289418606313	-0.00136155592589609	0.0493685109684745	0.7614454688418	NA	WNT16
ENSG00000002822.16	1008.50919313376	0.118189728347645	0.11016243792894	0.015211263550745	0.193319270963957	MAD1L1
ENSG00000002834.19	10411.2265716642	0.0109410330030976	0.0316730753782991	0.661907916666795	0.891945391749129	LASP1
ENSG00000002919.15	654.000027564033	-0.054509342900212	0.0860271350494327	0.0351906353551721	0.287622946696939	SNX11
ENSG00000003056.8	4042.17162583129	0.0307199501703275	0.0331297180972044	0.19548102906283	0.601164772256227	M6PR
ENSG00000003137.9	12.3889556599218	0.000789750450329885	0.049394689148037	0.844462948529419	NA	CYP26B1
ENSG00000003249.15	436.559866391503	0.0155379138718537	0.0456236275766494	0.479226603313409	0.813416331802135	DBNDD1
ENSG00000003393.16	1366.9031187324	-0.0231123976137106	0.0469499902984392	0.340325031204534	0.732651582950535	ALS2
ENSG00000003400.16	264.29547729261	-0.0431316832194157	0.0709653068002245	0.0539084064314505	NA	CASP10
ENSG00000003402.21	1522.21237392329	0.0558932754908086	0.0632499683688393	0.0817208469723618	0.418874532541203	CFLAR
ENSG00000003436.16	5475.65997295707	-0.047562885132749	0.060307069984862	0.0940634822863651	0.44828073632673	TFPI
ENSG00000003509.16	263.916219852407	0.00281176919160295	0.0469144881272977	0.850802587966407	NA	NDUFAF7
ENSG00000003756.17	3207.80648774924	-0.0752677776120973	0.06956724624654	0.0367729079373763	0.293620418870279	RBM5
ENSG00000003987.14	57.612016594673	-0.0085878442903566	0.0501276229775367	0.228830472566851	NA	MTMR7
ENSG00000003989.18	1512.27550365005	-0.00501868812860185	0.0400953410674516	0.834511398816352	0.94947844867623	SLC7A2
ENSG00000004059.11	2608.93852005335	-0.000755759807674371	0.0410966151613923	0.894793521448116	0.970304883195074	ARF5
ENSG00000004139.14	608.484586571397	0.0149009146668064	0.0489214288710097	0.393077567063402	0.769145637303293	SARM1
ENSG00000004142.12	2929.84686151637	0.089781054633055	0.0368026395774448	0.00275656202493673	0.0807234195155263	POLDIP2
ENSG00000004399.13	3479.9353435355	0.00233209304758458	0.0446416766539136	0.902991009012271	0.972399858560003	PLXND1
ENSG00000004455.18	4204.88211144446	-0.0495849774221799	0.052666108418565	0.103659780125646	0.464321217913946	AK2
ENSG00000004478.8	3083.07661967008	-0.0246445806034163	0.0409421105691316	0.33921433122096	0.732651582950535	FKBP4
ENSG00000004487.18	2955.54439387217	0.0176150269614046	0.0331891903094904	0.484612053411139	0.815537902763581	KDM1A
ENSG00000004534.15	1884.59183644182	0.00450799750706327	0.0401498279812263	0.76794023030278	0.927944315099122	RBM6
ENSG00000004660.15	204.347196384039	0.0214890651157205	0.0529211620340462	0.190354530382477	NA	CAMKK1
ENSG00000004700.16	2729.01236090752	-0.102440227052055	0.094995466755801	0.0188891954206815	0.216059306039482	RECQL
ENSG00000004766.17	565.24696978678	-0.0111476058823336	0.0495507482491587	0.383568909893959	0.763649343624868	VPS50
ENSG00000004776.13	36.0653863616445	0.0020439707729601	0.049045426196173	0.780427650306739	NA	HSPB6
ENSG00000004777.19	171.174121833692	-0.00171757772172596	0.0485622088527161	0.86026969068789	NA	ARHGAP33
ENSG00000004779.10	1426.94277581877	-0.0588233457002643	0.0549077409074626	0.0674245577996274	0.388703191462434	NDUFAB1
ENSG00000004799.8	33.6716519587662	0.00675802544751304	0.0493250622614501	0.462968897137898	NA	PDK4
ENSG00000004838.14	15.8896010182273	-0.0070945080532554	0.0499715878292383	0.215339147320435	NA	ZMYND10
ENSG00000004864.14	1017.34822129227	0.023040695843198	0.0432225848953489	0.367678204629843	0.752822744594373	SLC25A13
ENSG00000004866.22	686.146381384436	-0.00248186943829246	0.0405577630423692	0.919051824073103	0.977532357036614	ST7
ENSG00000004897.12	2991.66918526204	-0.0103933844348478	0.0429605371285169	0.645950949084162	0.886919655122691	CDC27
ENSG00000004961.15	922.919811619513	-0.0342369877948397	0.050627708002729	0.198026717752097	0.603678087545016	HCCS
ENSG00000004975.12	2352.26365638076	0.0175187858344287	0.038559754568452	0.491239994683005	0.819054823268342	DVL2
ENSG00000005007.14	4580.56125529736	0.044442810489634	0.0516221445251133	0.131887859730675	0.516349365193038	UPF1
ENSG00000005020.13	334.070243211435	-0.0114494621179261	0.0477647923407319	0.504423179681013	0.825520379305776	SKAP2
ENSG00000005022.6	7215.93213699875	-0.0850837301375382	0.035234477602901	0.00309759884011113	0.0858034878710784	SLC25A5
ENSG00000005059.16	821.029869616901	-0.000851700848578308	0.0458351046291574	0.862983531642778	0.959696478857513	MCUB
ENSG00000005075.16	991.564938435933	0.0245998487108927	0.0458367416243796	0.327665465830476	0.723131502669352	POLR2J
ENSG00000005100.13	1986.42795316956	0.104698570762809	0.0588991887557041	0.00852218450973347	0.149636571817089	DHX33
ENSG00000005156.12	613.198299852036	0.000621787516034046	0.0480043538928783	0.958987013240692	0.987819323386434	LIG3
ENSG00000005175.10	781.485557649622	-0.0581859695562645	0.0850351923519674	0.043869694410066	0.319913003989078	RPAP3
ENSG00000005187.12	34.2727710262214	0.00120855569130287	0.0491597438576722	0.841881125163054	NA	ACSM3
ENSG00000005189.20	314.593656222198	-0.0271782666011167	0.0555088317380439	0.153036454089617	0.546908617373387	REXO5
ENSG00000005194.15	1310.89555237278	-0.0170029569829741	0.0401089328417999	0.466988363953134	0.809107339051165	CIAPIN1
ENSG00000005206.17	1239.67304553727	0.0181494152028894	0.0464881341595466	0.412485889788294	0.781064590136232	SPPL2B
ENSG00000005238.20	501.854201253114	0.0134430014039262	0.0440898097210248	0.551279945304476	0.851830105122779	ATOSB
ENSG00000005243.10	114.196377183189	-0.0102051472045503	0.0490986098872785	0.439393959925922	NA	COPZ2
ENSG00000005249.14	145.224244979834	-0.00365178670672817	0.0473181347695812	0.780567188487114	NA	PRKAR2B
ENSG00000005302.19	733.248301922648	-0.0384504124786112	0.0574522335374398	0.115447313250041	0.489438897620564	MSL3
ENSG00000005339.15	2881.0697180556	0.0202543710175886	0.04919610061515	0.342246245850804	0.733773142760596	CREBBP
ENSG00000005436.14	626.797780192133	0.011681211069887	0.0456195202428035	0.569353632227349	0.859661028569405	GCFC2
ENSG00000005448.17	1252.57974086841	0.00195607467898564	0.040481680236858	0.928563010712068	0.980441993994065	WDR54
ENSG00000005469.12	256.369252857803	0.00852171346084336	0.0469694035176857	0.620109208583759	NA	CROT
ENSG00000005483.23	1291.50525595993	0.0277012483578163	0.040930034129054	0.308927239510359	0.708552066963078	KMT2E
ENSG00000005486.17	942.567856348081	0.0015700077693274	0.0432728827260812	0.939672439461422	0.983512586384641	RHBDD2
ENSG00000005513.10	7.09801532693484	0.00155884136314152	0.0494919740284417	0.612927125795491	NA	SOX8
ENSG00000005700.15	720.597464689994	-0.0122193940803422	0.0449898799590987	0.566841097812699	0.858139357166476	IBTK
ENSG00000005801.18	428.813236756069	0.0101035213527562	0.0472347724817328	0.561318395440025	0.855996613129904	ZNF195
ENSG00000005810.20	1537.99069717013	-0.0267406130179994	0.0541967038105497	0.192839287570072	0.599944038228149	MYCBP2
ENSG00000005812.11	1446.82457666762	-0.0609922142130366	0.0615770235085579	0.0656035118603351	0.384239056809691	FBXL3
ENSG00000005844.19	13.958448576705	-0.00331151914012739	0.0495228450434706	0.447256637245885	NA	ITGAL
ENSG00000005882.12	459.7013368538	0.0725808791879498	0.0823994506132606	0.0390172123397415	0.301892955813084	PDK2
ENSG00000005884.18	12249.1831745766	0.0724682898138285	0.0543735383224962	0.0355108670291761	0.288098624140471	ITGA3
ENSG00000005889.16	1574.3428217465	-0.00162720562248165	0.0465867556632598	0.754465245605307	0.924443422909384	ZFX
ENSG00000005893.17	3624.89343535941	-0.0440994078814661	0.04580119375655	0.139473403888673	0.527788700507683	LAMP2
ENSG00000005961.19	28.8560393350244	-0.00012801383564946	0.0491360372793743	0.984678788549534	NA	ITGA2B
ENSG00000005981.13	11.8166550427852	0.00988663331247152	0.0508080079730663	0.0394089076106098	NA	ASB4
ENSG00000006007.12	1493.64551338003	-0.00344035873708042	0.0399010416248138	0.881367776932381	0.965650979303298	GDE1
