GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000000419.14	960.808625406938	-0.210230966831202	0.0809997009714444	0.00404653281146471	0.0316841521397955	DPM1
ENSG00000001617.12	4099.10526891792	0.177010508824007	0.0787408067187686	0.0136657117146109	0.0753081132163338	SEMA3F
ENSG00000001631.17	853.797245762273	-0.262347767446601	0.0868438118048149	0.000791051571341551	0.00917259961765175	KRIT1
ENSG00000002549.13	3897.85119302921	0.184318756179567	0.0483328674147151	8.31152808131277e-05	0.00147560636607784	LAP3
ENSG00000003402.21	1747.21737580216	0.719307470148082	0.0706366932177295	2.41864772635239e-25	2.76190221167632e-23	CFLAR
ENSG00000003989.18	1682.48204085808	0.482759972774219	0.0681907415961194	2.2048842019325e-13	1.43056895901748e-11	SLC7A2
ENSG00000004142.12	2952.47590586142	0.123404121617022	0.0520475182304263	0.0134438074427009	0.0745230708493639	POLDIP2
ENSG00000004455.18	4216.3200153548	-0.10662137213514	0.0469933575153914	0.0186498570591651	0.0924917805098261	AK2
ENSG00000004700.16	2694.29248941031	-0.252529870383137	0.0870615613078599	0.00120695481484039	0.0127431617980058	RECQL
ENSG00000004766.17	568.764330629018	-0.380888975675262	0.129594613362465	0.000485757952589396	0.00619217143583223	VPS50
ENSG00000004799.8	27.4741881390742	-0.804161796701939	0.375944637713443	0.00152039622744813	0.0151234395474527	PDK4
ENSG00000004866.22	700.444119983999	0.178360926192117	0.0692740241660162	0.00563320419852485	0.0402242905101269	ST7
ENSG00000005020.13	323.744037343465	-0.271233140761382	0.136993852889374	0.0118686432373613	0.0682841650826663	SKAP2
ENSG00000005175.10	760.297042221418	-0.286356856401913	0.10298638909406	0.00140549585505355	0.014258740465554	RPAP3
ENSG00000005469.12	239.394399106597	-0.41862434266909	0.139023732884041	0.000334482090943186	0.00460849166614193	CROT
ENSG00000005801.18	411.530811233947	-0.264251989955956	0.121800642716387	0.00825100371134555	0.0525311449490394	ZNF195
ENSG00000005812.11	1443.26906128337	-0.216851296249418	0.0691261947433777	0.000740318241881159	0.00866882902757314	FBXL3
ENSG00000005893.17	3554.46582673813	-0.168150271647675	0.0545350309046658	0.00121945606912449	0.0128297731969941	LAMP2
ENSG00000006118.15	3711.72048758906	0.87300845104784	0.103515451803826	3.02330245796014e-18	2.61543147181352e-16	TMEM132A
ENSG00000006210.7	101.202559083588	3.22352506048047	0.34277391274524	5.06905266367139e-22	5.09546885360883e-20	CX3CL1
ENSG00000006282.22	798.566747556283	-0.244290176286816	0.0940956660062921	0.00321944860130675	0.0266866488589156	SPATA20
ENSG00000006625.18	1014.73263487988	-0.187778492760514	0.0696679827244731	0.00361803286335802	0.0290950992065196	GGCT
ENSG00000006638.13	153.363135546215	0.314068409983949	0.186330279340403	0.0168327381304053	0.086242104836111	TBXA2R
ENSG00000007080.11	1388.13147653627	0.177839750696415	0.0804805741444386	0.0149095338363361	0.0797671236806076	CCDC124
ENSG00000007402.12	24.9514106761494	-0.897660669451017	0.521231814169355	0.00242492523926712	0.021728426155241	CACNA2D2
ENSG00000007520.4	1411.18189250883	0.257349223660105	0.0683604058559857	6.12276068119832e-05	0.00114094368098466	TSR3
ENSG00000007908.16	25.7572383622559	5.70377802449569	0.522772796579806	6.16093852052935e-29	7.99465785836691e-27	SELE
ENSG00000007944.15	422.520260887115	-0.247420040784702	0.0741599233596975	0.000310231495437256	0.00435850823412539	MYLIP
ENSG00000008018.9	2907.44458038723	-0.136148023147751	0.0430923206775352	0.00112605797956834	0.0121308313964969	PSMB1
ENSG00000008083.14	537.603888850347	-0.212698746832456	0.0946224678290608	0.010159406181792	0.0608796657594037	JARID2
ENSG00000008311.16	1084.20831610839	-0.262461669789749	0.090302847808317	0.00112546261531496	0.0121308313964969	AASS
ENSG00000008394.13	1716.79540145684	-0.153751579020354	0.0573714454074795	0.00472806008395728	0.0354600831316696	MGST1
ENSG00000008517.19	3523.65279262339	0.595314693584071	0.0561215719931	3.36326246422227e-27	4.13855244950937e-25	IL32
ENSG00000008710.20	3602.1478535633	0.191658317795452	0.0612741499791752	0.000837690609600146	0.00959646529809991	PKD1
ENSG00000008838.21	2324.14388849534	0.281545047130089	0.0816810325332091	0.000179768467926019	0.00278309664986551	MED24
ENSG00000008952.17	3216.96119546084	-0.409720712532873	0.1104618073792	2.86738746549585e-05	0.000594899544803602	SEC62
ENSG00000008988.11	10824.6605480961	-0.10451366670339	0.04445076857358	0.015201076416093	0.0807518290894347	RPS20
ENSG00000010030.14	154.695849604999	0.374074224024111	0.134948344749237	0.000958372675112257	0.0106706798475447	ETV7
ENSG00000010295.20	810.547572135237	-0.236434937659848	0.0810892746673361	0.00132268325987196	0.0136219198062138	IFFO1
ENSG00000010818.11	1293.58156437451	1.48154676018137	0.0850049452684755	4.18844465733638e-69	1.14972805843884e-66	HIVEP2
ENSG00000011132.12	536.146204827667	0.275467825396656	0.0819233583456151	0.000243010964380379	0.00356133316793176	APBA3
ENSG00000011332.22	56.2297211243776	0.63237485106114	0.238665305618309	0.000571296109290511	0.00706032957923182	DPF1
ENSG00000011405.14	1734.83253835614	-0.339034861637365	0.135972205316347	0.00217868556847414	0.0199605634174582	PIK3C2A
ENSG00000011422.12	1342.87791958519	0.30990565793339	0.0601008585687847	7.15331994284435e-08	2.57195186055819e-06	PLAUR
ENSG00000011638.11	185.188671072891	0.373276548759254	0.178204482055002	0.00553877691664524	0.0396755684246513	LDAF1
ENSG00000012211.13	350.878335173509	0.257389276041433	0.120275289817532	0.0101004968175437	0.0606284657584606	PRICKLE3
ENSG00000012963.15	1845.99933484466	-0.134384114785348	0.0548547047948734	0.0101409841762323	0.0608040821079026	UBR7
ENSG00000013288.9	1149.88742836132	0.193891826093624	0.0964254603774539	0.0210199797425519	0.0998134367415787	MAN2B2
ENSG00000013297.12	3122.50862047214	0.133398723647052	0.0531574835652235	0.00877765877284225	0.0549286722154977	CLDN11
ENSG00000013306.16	1614.52374380831	0.178429537632098	0.0602122962962175	0.00174762986057995	0.0168894168110482	SLC25A39
ENSG00000014123.10	808.210510589496	-0.359468320655522	0.100556070714606	6.31596592933728e-05	0.00117083243734234	UFL1
ENSG00000014164.7	826.363994628998	0.237162911182755	0.101143863058759	0.00711565517579343	0.0475766827577426	ZC3H3
ENSG00000015475.19	1355.04613649206	0.509234592092617	0.0636869586646871	1.79619112960683e-16	1.40872704307735e-14	BID
ENSG00000018510.18	1868.45446792047	-0.241189518984857	0.0861916636778135	0.00181395147689833	0.017307716163935	AGPS
