GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000090565.17	617.570068754947	-0.681932614681741	0.197302705030469	1.94694429239773e-05	0.0425379514399012	RAB11FIP3
ENSG00000122483.18	327.595913555787	-0.582488430053992	0.187077164233012	6.12926975791133e-05	0.0669578940553542	CCDC18
ENSG00000140836.17	1398.2661100348	-0.68431179532601	0.224692095919706	7.44064060368245e-05	0.0711928874223508	ZFHX3
ENSG00000167528.13	203.171075540628	-1.00546981557907	0.316106208780606	4.59699813876272e-05	0.0540819150263362	ZNF641
ENSG00000197566.10	96.0468282321374	-1.14123659241007	0.328709021945036	1.77162037439403e-05	0.0425379514399012	ZNF624
ENSG00000198198.17	1131.42434202778	-0.364675991813548	0.121421789886125	8.90046372515605e-05	0.0800727601250215	SZT2
ENSG00000205571.15	29.5222880916881	-1.95123971858309	0.589595866977022	3.27632689965564e-05	0.0501081436033333	SMN2
ENSG00000225840.2	41066.7414288629	-1.45715002664431	0.21197724111904	2.73158225073796e-13	4.17768189427863e-09	NA
ENSG00000276802.2	948.452272728832	-0.483913675916609	0.125063582516431	4.09240461846742e-06	0.0208630787449469	HERC2
