GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000065600.13	389.937887146498	0.332762283817547	0.117531677524781	0.000152553546012972	0.0616718098159454	PACC1
ENSG00000078237.7	1069.3386586147	0.42006817374929	0.134698887612454	6.5447985857885e-05	0.0373003174785438	TIGAR
ENSG00000087338.5	796.201359511808	0.322996577834498	0.123126302825414	0.000278116882991516	0.0992440233054451	GMCL1
ENSG00000120129.6	2857.1354201464	0.290213832925589	0.0864406745887775	2.9374434464492e-05	0.0217635184947421	DUSP1
ENSG00000120738.8	10559.6770222687	0.230710060746103	0.0550111819260823	1.12590085462133e-06	0.00185373320708654	EGR1
ENSG00000125968.9	5293.75286176698	0.249893977199465	0.0771775489558078	4.4668314667854e-05	0.0287780472499244	ID1
ENSG00000136997.22	1183.92503012225	0.299291112840603	0.0982428126530703	7.97586314307895e-05	0.0437727185385718	MYC
ENSG00000139318.8	1150.17023364201	0.317281386420713	0.086110393993901	8.88205718102484e-06	0.00940102309345901	DUSP6
ENSG00000142871.18	16417.3409760626	0.335434432025377	0.0590207579068849	6.12580323968925e-10	3.02573841352384e-06	CCN1
ENSG00000160888.7	5168.94457805784	0.22801571484456	0.0775296982549362	0.000112427139500407	0.052861470050316	IER2
ENSG00000166938.13	505.250498365936	0.469045157080031	0.137680060788829	2.45115889914055e-05	0.0191356168178397	DIS3L
ENSG00000170345.10	1127.57441895023	0.405114142813202	0.0721971391207088	9.35775170664402e-10	3.46657911972628e-06	FOS
ENSG00000227231.3	713.978116222228	0.269654119330781	0.092969774065326	0.000124858378442507	0.052861470050316	IER3
ENSG00000258539.1	36.7284246708521	1.01680853764715	0.340623569958883	0.000104217037758543	0.052861470050316	NA
