GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000000003.16	857.864569738675	1.89848920295763e-05	0.00144253115678915	0.789567965887718	0.999896599908383	TSPAN6
ENSG00000000419.14	1135.68813609132	6.40214206224513e-05	0.0014431344815818	0.395532980008105	0.999896599908383	DPM1
ENSG00000000457.14	397.955048145297	-7.7883768846796e-06	0.0014426291423509	0.293757136031332	0.999896599908383	SCYL3
ENSG00000000460.17	665.099873346486	9.9789361482069e-06	0.00144259377784766	0.280986750553091	0.999896599908383	C1orf112
ENSG00000000938.13	36.1942467032309	5.05264989375218e-06	0.00144268871522417	0.071132613870389	0.999896599908383	FGR
ENSG00000000971.17	986.524970748982	1.62813843901168e-06	0.00144263499561605	0.80622860935451	0.999896599908383	CFH
ENSG00000001036.14	2517.98726944375	-3.01737703950603e-05	0.00144260953330011	0.707231147919987	0.999896599908383	FUCA2
ENSG00000001084.13	871.964952301605	2.75773127512828e-05	0.00144270042505043	0.510872786471474	0.999896599908383	GCLC
ENSG00000001167.15	1558.20618438543	1.45811582974051e-05	0.00144251667177251	0.242272534662741	0.999896599908383	NFYA
ENSG00000001460.18	94.3359917735144	-5.10804359437689e-06	0.00144266917454787	0.274352411532557	0.999896599908383	STPG1
ENSG00000001461.17	695.229380326089	-4.402046722967e-06	0.00144262050308948	0.21361045645839	0.999896599908383	NIPAL3
ENSG00000001497.18	1549.76770816302	-1.97971124953872e-05	0.00144245860538586	0.181395847819801	0.999896599908383	LAS1L
ENSG00000001561.7	18.4204856344691	-2.93354681598151e-07	0.00144268950721499	0.881971135797642	0.999896599908383	ENPP4
ENSG00000001617.12	3120.04758452747	-6.49520412278232e-05	0.00144288058558824	0.00109192077921029	0.218649758193758	SEMA3F
ENSG00000001629.10	1927.05871039065	8.45276367888137e-06	0.00144264563114433	0.206201163590308	0.999896599908383	ANKIB1
ENSG00000001630.18	2746.57755577173	-5.21524569711864e-06	0.00144242608026514	0.62931994164932	0.999896599908383	CYP51A1
ENSG00000001631.17	780.010088888461	2.3162707498612e-06	0.00144266261721339	0.637689116965305	0.999896599908383	KRIT1
ENSG00000002016.18	207.620702389494	-5.81465755047631e-06	0.00144267906816836	0.143045865537613	0.999896599908383	RAD52
