Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000041697.10	3998.68211940133	0.237988090683836	0.0997335526736765	0.00246294106453073	0.0289549376311627	Cox6a1	ENSMUSG00000041697
ENSMUSG00000041740.17	5349.07035427149	0.180191440961538	0.0558297850215221	0.000335744024841652	0.0078200856571053	Rnf10	ENSMUSG00000041740
ENSMUSG00000041794.14	1639.99292038592	0.191387711609224	0.0816225579624907	0.00406873256031963	0.0397285454908372	Myrip	ENSMUSG00000041794
ENSMUSG00000041801.6	640.309266919601	0.336815929433306	0.162018973940321	0.00264538233128751	0.0302909592615295	Phlda3	ENSMUSG00000041801
ENSMUSG00000041870.18	1484.58754130627	0.189094611670878	0.0880239421941446	0.00670523228260902	0.0537402909132886	Ankrd13a	ENSMUSG00000041870
ENSMUSG00000041881.14	1087.40059152267	0.16200426150086	0.0811548484809674	0.0125160895298929	0.0819731794594569	Ndufa7	ENSMUSG00000041881
ENSMUSG00000042066.17	4969.34253188929	0.223606830296838	0.087161481865292	0.00170580183075245	0.0230977075277185	Tmcc2	ENSMUSG00000042066
ENSMUSG00000042380.9	488.092163973555	0.215513266038491	0.136081809049375	0.0144790362826112	0.0901571013783581	Smim12	ENSMUSG00000042380
ENSMUSG00000042388.15	6268.60928822667	0.352774675522426	0.101203250828897	4.43109422079316e-05	0.00189300372927606	Dlgap3	ENSMUSG00000042388
ENSMUSG00000042428.7	4774.55179253855	0.153051093707956	0.0660953487328892	0.00635007063592568	0.0520866070371091	Mgat3	ENSMUSG00000042428
ENSMUSG00000042429.9	6110.96141706679	0.236782127255265	0.0824634282997767	0.0006421228554498	0.0123441335972314	Adora1	ENSMUSG00000042429
ENSMUSG00000042524.15	1447.75321682729	0.147659265310971	0.070815845575394	0.0122247110882448	0.0807623822088352	Sun2	ENSMUSG00000042524
ENSMUSG00000042608.16	1011.77416873081	0.393739601248115	0.135199768463033	0.000255856086033328	0.00660327608566949	Stk40	ENSMUSG00000042608
ENSMUSG00000042613.10	1455.42781770198	0.220013250914217	0.105098580179968	0.00552462239963946	0.0476045272302266	Pbxip1	ENSMUSG00000042613
ENSMUSG00000042622.15	66.8074526502192	0.488569372696348	0.425194536583653	0.00631482848797684	0.0519390140931067	Maff	ENSMUSG00000042622
ENSMUSG00000042632.18	441.946030611618	0.207859020421529	0.129522782631051	0.0151067203726548	0.0924240391069228	Pla2g6	ENSMUSG00000042632
ENSMUSG00000042671.13	8737.68750539537	0.21516831877122	0.0696777344523733	0.000386572694139483	0.0086073910315005	Rgs8	ENSMUSG00000042671
ENSMUSG00000042978.12	4364.15488908557	0.300192098797383	0.100438461414146	0.000296018829666208	0.00725378995711682	Sbk1	ENSMUSG00000042978
ENSMUSG00000043079.18	3918.76223439455	0.245021057128551	0.0776845507776797	0.000246338406008849	0.0064612839385157	Synpo	ENSMUSG00000043079
ENSMUSG00000043415.6	530.73509335255	0.25027622042362	0.112062092671222	0.0031298638699939	0.0336004070164682	Otud1	ENSMUSG00000043415
ENSMUSG00000043439.6	960.23491853544	0.340639909799258	0.148906098501435	0.00164873157390526	0.0226495169502286	Epop	ENSMUSG00000043439
ENSMUSG00000043445.8	2136.56724283923	0.218783485734041	0.0903357702656322	0.00258206314452782	0.0298919252414421	Pgp	ENSMUSG00000043445
ENSMUSG00000043448.14	508.398366345697	0.268383146534109	0.170152430411592	0.00937849720687184	0.0678414639428457	Gjc2	ENSMUSG00000043448
ENSMUSG00000043460.8	4047.44469476871	0.491065063891216	0.111900027259212	7.8539392739434e-07	0.000102093730619099	Elfn2	ENSMUSG00000043460
ENSMUSG00000043496.8	1457.85660315174	0.231181118183079	0.0731154973637021	0.000263952246823189	0.00669472742469922	Tril	ENSMUSG00000043496
ENSMUSG00000043670.5	2983.96571974799	0.200142744243987	0.0944942416191565	0.00638910251767092	0.0521598786613722	Diras1	ENSMUSG00000043670
ENSMUSG00000044134.10	219.711779549093	0.29930713510137	0.209211020023348	0.00919934456751636	0.0667882202138462	Pheta1	ENSMUSG00000044134
ENSMUSG00000044216.8	1841.50529928109	0.251198090466941	0.0983045029392246	0.00140686337311235	0.0204279555102238	Kcnj4	ENSMUSG00000044216
ENSMUSG00000044433.17	653.14994315135	0.265682774698445	0.110449667582419	0.00185771625188209	0.0243807395403257	Camsap3	ENSMUSG00000044433
ENSMUSG00000044533.16	3948.74830772924	0.168863582242145	0.086982954164286	0.012953065838634	0.0838692578897133	Rps2	ENSMUSG00000044533
ENSMUSG00000044548.12	322.704844438677	0.417472882809215	0.143259732905649	0.00023770093815026	0.00627539672110812	Dact1	ENSMUSG00000044548
ENSMUSG00000044562.13	184.592697216598	0.319711764851149	0.222918257100819	0.00815276721774043	0.0615470795104752	Rasip1	ENSMUSG00000044562
ENSMUSG00000044576.7	479.443672247619	0.283188614363907	0.12884100369271	0.00270632996223005	0.0306037263085981	Garem2	ENSMUSG00000044576
ENSMUSG00000044674.7	749.441281770821	0.347258430738475	0.132976260901904	0.00071212859249515	0.0131299634933937	Fzd1	ENSMUSG00000044674
ENSMUSG00000044876.16	675.415773953399	0.346974374226443	0.23678494461463	0.00700748387198404	0.055478623763753	Zfp444	ENSMUSG00000044876
ENSMUSG00000044927.8	556.327046404151	0.279091618299258	0.122545104515435	0.00232084786807003	0.0278603804320913	H1f10	ENSMUSG00000044927
ENSMUSG00000045092.9	3232.53923419544	0.147491211074571	0.0561465166910327	0.00310117390206449	0.0334608083709709	S1pr1	ENSMUSG00000045092
ENSMUSG00000045136.7	2883.02574044904	0.226090592234884	0.075097771086528	0.000451512380604568	0.0095693982653288	Tubb2b	ENSMUSG00000045136
ENSMUSG00000045294.12	1890.71489466982	0.167316076953761	0.0666078227844605	0.00345916675596309	0.035877026635365	Insig1	ENSMUSG00000045294
ENSMUSG00000045318.7	557.975235462915	0.228890924470671	0.128520094058331	0.0093214858294898	0.0675321585358586	Adra2c	ENSMUSG00000045318
ENSMUSG00000045515.5	2705.7441404938	0.230293396820616	0.100380809557254	0.00320208791270212	0.0341181092275341	Pou3f3	ENSMUSG00000045515
ENSMUSG00000045534.5	196.843043659786	0.3120286008723	0.187934634175339	0.00632446636550248	0.0519390140931067	Kcna5	ENSMUSG00000045534
ENSMUSG00000045573.10	3686.58322754928	0.275508237530056	0.0888442693544037	0.000236600274859739	0.00627059641079724	Penk	ENSMUSG00000045573
ENSMUSG00000045671.18	2976.25652171256	0.2278723356417	0.0657658005540728	9.48935412429729e-05	0.00330648483020929	Spred2	ENSMUSG00000045671
ENSMUSG00000045886.8	170.959050597934	0.524533149281042	0.259805883963171	0.00179166980742596	0.0238580499527385	Pam16l	ENSMUSG00000045886
ENSMUSG00000045948.9	457.195886530752	0.277799355212118	0.154779908256909	0.00623483327376173	0.0515461634937693	Mrps12	ENSMUSG00000045948
ENSMUSG00000045980.14	540.554367390323	0.253929454318063	0.122856777429924	0.00438607110919547	0.041315034209392	Tmem104	ENSMUSG00000045980
ENSMUSG00000046032.17	959.646650529925	0.202745454582974	0.0827464377080284	0.00275921825839686	0.0309402711793836	Snx12	ENSMUSG00000046032
ENSMUSG00000046062.6	1824.36495073189	0.25371237707021	0.0848453940005326	0.000393262821062968	0.00871103512784092	Ppp1r15b	ENSMUSG00000046062
ENSMUSG00000046157.14	1168.20251672644	0.228623699313472	0.110432947751834	0.00536256167664249	0.0467093837424974	Tmem229b	ENSMUSG00000046157
ENSMUSG00000046159.17	1214.81215092548	0.156978787992844	0.0758302123627828	0.0112877114533377	0.0764109958582322	Chrm3	ENSMUSG00000046159
ENSMUSG00000046160.7	2748.37188193019	0.274884985329084	0.0589206572695027	4.44258707849524e-07	6.6633924213606e-05	Olig1	ENSMUSG00000046160
ENSMUSG00000046240.9	2414.06665221897	0.143494616412794	0.0718890956575484	0.0156692964013797	0.0948426725420982	Hepacam	ENSMUSG00000046240
ENSMUSG00000046312.5	960.399830069776	0.173187503320489	0.0876882527792064	0.0114564892755026	0.0772065911795506	Myorg	ENSMUSG00000046312
ENSMUSG00000046378.12	364.819941221697	0.267622050173439	0.141657931494429	0.00563373501750048	0.0482401814641556	Asphd1	ENSMUSG00000046378
ENSMUSG00000046417.15	217.8202542658	0.342845004461337	0.281986491917075	0.00909939555194716	0.0663094767157111	Lrrc75a	ENSMUSG00000046417
ENSMUSG00000046480.7	7309.70505416679	0.209194876004016	0.0753655641638035	0.00106880535823261	0.0171423317679399	Scn4b	ENSMUSG00000046480
ENSMUSG00000046541.10	274.017528843701	0.290901417483927	0.16528004732638	0.00608837276413674	0.0506459484572113	Zfp526	ENSMUSG00000046541
ENSMUSG00000046546.4	462.93647126515	0.287140348035983	0.199512140646464	0.00986195541421513	0.0699978312265327	Fam43a	ENSMUSG00000046546
ENSMUSG00000046556.8	780.260381236209	0.236555480033616	0.122070827787418	0.0067300573584495	0.0538444038015693	Zfp319	ENSMUSG00000046556
ENSMUSG00000046562.6	790.881582871088	0.51413191275644	0.119070310429538	1.0313340473274e-06	0.000123036788990283	Unc119b	ENSMUSG00000046562
ENSMUSG00000046709.19	7942.52250395014	0.173217749179339	0.0890846033842427	0.0122792718687978	0.0810332864543754	Mapk10	ENSMUSG00000046709
ENSMUSG00000046711.17	1571.53165556833	0.225833001737611	0.15850974193903	0.0161720706031384	0.0968975380431239	Hmga1	ENSMUSG00000046711
ENSMUSG00000046844.7	3306.00027989622	0.193216925617208	0.0678582130310095	0.00100484461991116	0.01648452429948	Vat1l	ENSMUSG00000046844
ENSMUSG00000047264.9	530.321629340937	0.237464342510995	0.100017137263099	0.00247304987297749	0.0290487587919705	Zfp358	ENSMUSG00000047264
ENSMUSG00000047423.11	1006.53849237321	0.233262552175681	0.115134233120777	0.00565325840102138	0.0483770055896808	AI837181	ENSMUSG00000047423
ENSMUSG00000047514.7	4796.36030046552	0.1287814009394	0.0542590238697257	0.00795450760048081	0.0604516003557698	Tspyl1	ENSMUSG00000047514
ENSMUSG00000047547.15	3419.36828439085	0.258665521051056	0.106035258418475	0.00182539602973664	0.0242126631777214	Cltb	ENSMUSG00000047547
ENSMUSG00000047649.10	359.781483677912	0.283109015796989	0.148423881153355	0.00490275393659479	0.0442181791120511	Cd3eap	ENSMUSG00000047649
ENSMUSG00000047712.9	1092.75078488492	0.17994426102315	0.0863126198538984	0.00842924956609157	0.0630761114734561	Ust	ENSMUSG00000047712
ENSMUSG00000047945.7	1110.22835148595	0.345255941308537	0.118515817704445	0.00030423075892799	0.00734946128957193	Marcksl1	ENSMUSG00000047945
ENSMUSG00000048232.13	1302.49634068902	0.156557106835149	0.0815668129635732	0.0156946395581256	0.0949118898222667	Fbxo10	ENSMUSG00000048232
ENSMUSG00000048240.15	3781.03480994794	0.305419448993246	0.0689005578751583	1.10877352528304e-06	0.00012825126988634	Gng7	ENSMUSG00000048240
ENSMUSG00000048385.10	5385.38642365055	0.200492464384358	0.0838787307651387	0.00329511998196907	0.0346822641153735	Scrt1	ENSMUSG00000048385
ENSMUSG00000048481.16	948.3951601326	0.305116824541971	0.1353213047865	0.00210459043323379	0.0262601088489768	Mypop	ENSMUSG00000048481
ENSMUSG00000048537.17	2726.57193436186	0.169968328591722	0.086543224705955	0.0123129911179183	0.0810992279518866	Phldb1	ENSMUSG00000048537
ENSMUSG00000048546.9	937.968143372753	0.64615143499974	0.127082506575909	2.22053802395426e-08	6.44853691254292e-06	Tob2	ENSMUSG00000048546
ENSMUSG00000048572.6	108.083266134388	0.426215536095959	0.310987873527689	0.00593963223715385	0.0500971199162103	Tmem252	ENSMUSG00000048572
ENSMUSG00000048578.12	3863.55460406501	0.275995939455109	0.124051259919879	0.00309478110714498	0.0334267135054809	Mlec	ENSMUSG00000048578
ENSMUSG00000048644.9	4251.47219890212	0.203093992140133	0.0775718474575465	0.00176926607376394	0.0236288773393386	Ctxn1	ENSMUSG00000048644
ENSMUSG00000048696.12	368.563984031099	0.24619627396716	0.176554918111532	0.0139345302106072	0.0877271230832921	Mex3d	ENSMUSG00000048696
