Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000075595.10	1571.78993624433	-7.46969963640437e-06	0.00144247802123083	0.558364597927569	0.999919353198441	Zfp652	ENSMUSG00000075595
ENSMUSG00000075600.4	443.204769369723	2.84266593111703e-06	0.0014426254735136	0.691136266887714	0.999919353198441	Zc3h3	ENSMUSG00000075600
ENSMUSG00000075602.11	250.029474374702	3.34188642016562e-06	0.00144263982860436	0.603444548262236	0.999919353198441	Ly6a	ENSMUSG00000075602
ENSMUSG00000075700.11	2902.98995060139	7.80296627777561e-06	0.00144240643656654	0.595753390537161	0.999919353198441	Selenot	ENSMUSG00000075700
ENSMUSG00000075701.11	498.598356436105	-1.63876460906541e-06	0.00144259501220419	0.846289607869794	0.999919353198441	Selenos	ENSMUSG00000075701
ENSMUSG00000075702.11	1677.58539167587	-6.29243113731585e-06	0.00144249644253243	0.604220709369838	0.999919353198441	Selenom	ENSMUSG00000075702
ENSMUSG00000075703.17	1609.31461942548	-1.14364366100399e-05	0.00144255749294959	0.286090341512015	0.999919353198441	Selenoi	ENSMUSG00000075703
ENSMUSG00000075704.18	244.687196657052	-5.77030392543566e-06	0.0014426399718826	0.383065102195739	0.999919353198441	Txnrd2	ENSMUSG00000075704
ENSMUSG00000075705.14	279.53565414566	2.70179093077655e-06	0.00144263361960616	0.688431103331963	0.999919353198441	Msrb1	ENSMUSG00000075705
ENSMUSG00000075706.12	4231.31531458909	2.2626517263285e-05	0.00144242814733212	0.157962769114695	0.999919353198441	Gpx4	ENSMUSG00000075706
ENSMUSG00000075707.7	34.3743307496399	2.88120769302908e-06	0.0014426876609811	0.254075931766519	0.999919353198441	Dio3	ENSMUSG00000075707
ENSMUSG00000076431.5	528.778038106641	-1.27032915378553e-05	0.00144262203858874	0.136044419731286	0.999919353198441	Sox4	ENSMUSG00000076431
ENSMUSG00000076432.14	5919.28291387647	-1.77262179792472e-05	0.00144244753751607	0.228998332993506	0.999919353198441	Ywhaq	ENSMUSG00000076432
ENSMUSG00000076435.4	466.240643074066	-1.90089028916905e-07	0.0014426055501771	0.980048983007615	0.999919353198441	Acsf2	ENSMUSG00000076435
ENSMUSG00000076437.12	217.005141850657	-8.26012980412346e-06	0.00144265366138373	0.178202705909077	0.999919353198441	Selenoh	ENSMUSG00000076437
ENSMUSG00000076438.6	11.4953754133313	-1.3275140885805e-06	0.00144269308044724	0.281331117495566	0.999919353198441	Oxct2b	ENSMUSG00000076438
ENSMUSG00000076439.13	1211.04348145414	-1.06192506263003e-06	0.0014425198786782	0.92398469552631	0.999919353198441	Mog	ENSMUSG00000076439
ENSMUSG00000076441.10	725.706614248259	8.63480806942983e-06	0.00144256156342891	0.401304276274691	0.999919353198441	Ass1	ENSMUSG00000076441
ENSMUSG00000076498.3	50.7147089757091	-1.488759981755e-06	0.00144268506261292	0.577964026786552	0.999919353198441	Trbc2	ENSMUSG00000076498
ENSMUSG00000076612.9	18.1776942195459	2.25894414274315e-06	0.00144269137918617	0.211364151999994	0.999919353198441	Ighg2c	ENSMUSG00000076612
ENSMUSG00000076617.10	265.016499204678	-7.28269086870889e-06	0.00144264841714495	0.943203188077726	0.999919353198441	Ighm	ENSMUSG00000076617
ENSMUSG00000076928.6	15.3876991735638	2.1634292991612e-06	0.0014426927709152	0.136328405829488	0.999919353198441	Trac	ENSMUSG00000076928
ENSMUSG00000077450.14	4003.07040192694	1.81793331636506e-05	0.00144237457112492	0.271166417510552	0.999919353198441	Rab11b	ENSMUSG00000077450
ENSMUSG00000078129.4	36.0994105591998	-2.97791755073336e-06	0.00144268810553237	0.224480558430865	0.999919353198441	Actl10	ENSMUSG00000078129
ENSMUSG00000078137.2	841.238103100216	-1.61410975392461e-05	0.00144261819866548	0.0846776698011956	0.999919353198441	Ankrd63	ENSMUSG00000078137
ENSMUSG00000078154.4	10.3187343577932	2.98493824186029e-07	0.00144269421747519	0.633889937716585	0.999919353198441	Gm12184	ENSMUSG00000078154
ENSMUSG00000078157.2	15.9317824397586	2.48951065536016e-07	0.00144269088931168	0.886455941211963	0.999919353198441	Fem1al	ENSMUSG00000078157
ENSMUSG00000078161.9	730.219176098714	2.38126311316224e-06	0.00144259467585146	0.781023465650159	0.999919353198441	Erich3	ENSMUSG00000078161
ENSMUSG00000078173.4	25.3215917618826	1.62279240911836e-07	0.00144269480986197	0.606407060816782	0.999919353198441	Lenep	ENSMUSG00000078173
ENSMUSG00000078185.4	286.333222801753	-1.67163166023804e-06	0.00144268874710307	0.431874119929093	0.999919353198441	Chml	ENSMUSG00000078185
ENSMUSG00000078201.6	213.48112898925	-2.52427448580584e-06	0.00144264891956303	0.652728694268838	0.999919353198441	Tmem203	ENSMUSG00000078201
ENSMUSG00000078202.4	419.329767268523	4.23888136452833e-06	0.00144260351179462	0.60869023656118	0.999919353198441	Nrarp	ENSMUSG00000078202
ENSMUSG00000078234.7	740.595150935867	4.39328258042752e-06	0.00144256641977605	0.653017847612304	0.999919353198441	Klhdc7a	ENSMUSG00000078234
