pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_DUAL_INCISION_IN_TC_NER	0.467716535433071	0.787451879760832	0.0702812841717392	-0.315402263665046	-0.983626056604811	59	Usp7,Uvssa,Ccnh,Gtf2h2,Cul4b,Tcea1,Polk
REACTOME_CYTOPROTECTION_BY_HMOX1	0.459183673469388	0.786914765906363	0.09754492162472	0.306875936449507	0.98324166070581	42	Blvrb,Cox6a1,Cox4i1,Cox7a2l,Cox6b1,Hbb-bs,Hmox2,Rxra,Cox5a,Smarcd3
REACTOME_TNF_SIGNALING	0.477165354330709	0.79180490076247	0.0692836467392548	-0.323764954617437	-0.983017647878356	51	Tax1bp1,Nsmaf,Chuk,Ube2d2a,Sppl2a,Tab2,Tbk1,Birc2,Xiap,Madd,Ikbkb
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.469214437367304	0.787451879760832	0.0857844408075645	0.439904265915762	0.982073305915818	10	Sumo3,Ube2i
REACTOME_NEGATIVE_REGULATION_OF_FLT3	0.489082969432314	0.793058469914365	0.0850427463764322	0.424433657670537	0.981991386957199	12	Sh2b3,Ubc,Ubb,Abl2,Rps27a,Ptprj,Uba52
REACTOME_CHROMATIN_ORGANIZATION	0.517955801104972	0.803337222045463	0.0589694466690997	-0.275354011393318	-0.980024701558932	159	Dot1l,Arid4b,Ogt,Kmt2b,Kdm3a,Atf2,Kdm5d,Setd2,Ehmt1,Uty,Kdm7a,Hdac3,Cdk4,Suz12,Hdac10,Rbbp7,Brd9,Ash1l,Kdm6a,Prmt3,Smarcd2,Kdm4c,Riox2,Setdb1,Arid4a,Atf7ip,Pbrm1,Kmt5b,Eed,Kat6a,Kdm5a,Setd6,Kat6b,Wdr77,Tbl1xr1,Aebp2,Brd7
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	0.484177215189873	0.792458809548262	0.0687943095604775	-0.320916401076676	-0.978609019197894	53	Ccnt2,Ccnh,Gtf2h2,Supt16,Iws1,Eloc,Tcea1,Aff4
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	0.488222698072805	0.793058469914365	0.0840745577910723	0.432394585581638	0.978571954319597	11	Traf3,Tnfrsf12a,Traf2,Ltbr
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.503896103896104	0.802751908717174	0.0931454575337804	0.297954735675898	0.976216770694289	48	Fzd4,Fzd1,Psmb7,Psmc5,Fzd2,Prickle1,Psmb6,Ubc,Ubb,Psmb5,Psmd2,Psmb3,Smurf1,Psmd3,Rps27a,Psmb4
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.50997150997151	0.803090269756936	0.0978773277424561	0.276087662396208	0.975549749168907	74	Fyn,Mag,Sdc4,Hras,Sdc3,Selplg,Gpc1,Gas6,Shc1,Grb2,Mif,Sirpa,Atp1b1,Ptpn11,Cd44,Slc3a2,Thbd,Pik3r2,Col1a2,Itgam,Bsg,Atp1b2,Slc7a10,Itgb3
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	0.483455882352941	0.792458809548262	0.0764767053228531	-0.436645568523283	-0.975199316905037	12	Abca1,Hdac3,Ep300,Tbl1xr1,Tbl1x
