pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.0178845726558919	0.330401024512211	0.352487857583619	-0.68986661689348	-2.2063265073327	82	Ccn1,Pnpla2,Igfbp2,Trf,Apoe,Igf2,Sparcl1,Vwa1,Spp1,Gas6,App,Igfbp7,Cst3
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	7.72598454113091e-06	0.00230749404961776	0.593325476396405	0.684126450286904	2.05513444669449	43	Dot1l,Kmt5c,Kmt2a,Setd2,Kmt2d,Nsd2,Nsd1,Kmt2b,Setd1b,Eed,Kmt5a,Kmt5b,Setd1a,Rbbp4,Setdb1,Suv39h2,H3c15,Ash2l,Nsd3
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	0.00275449545666804	0.166357868789283	0.431707695803346	-0.62350163603244	-2.02199105681526	90	Uba52,Rpl13a,Rps25,Rpl3,Rps15a,Rpl22,Rps8,Rpl27,Rps19,Rpl10-ps3,Rpl13,Rpl8,Rps3,Rpl4,Rps14,Rps12,Rps15,Rps27rt,Rps26,Rpl18a,Rpl19,Rpl36,Rps23,Rpl5,Rps5,Rpl36a,Rpl6,Rpl24,Rpl7a,Rps6,Rps4x,Rpl14,Rpl37a,Rpl28,Rpl26,Rps16,Rplp0,Rplp1,Rplp2,Rps3a1,Rpl34,Rpl29,Rps18,Rpl22l1,Rpl30,Rpl31,Rps10,Rps17,Rps7,Rpl17,Rps9,Rpl21,Rpl7,Fau,Rps27a,Rpl11
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.0279368542171368	0.357554699287896	0.352487857583619	-0.595206797278837	-1.99386216986664	115	Eif4b,Uba52,Eif3l,Rpl13a,Rps25,Rpl3,Rps15a,Rpl22,Rps8,Eif2s3x,Rpl27,Rps19,Eif3h,Rpl10-ps3,Eif3c,Eif3m,Rpl13,Rpl8,Rps3,Rpl4,Rps14,Rps12,Rps15,Rps27rt,Rps26,Rpl18a,Eif3d,Rpl19,Rpl36,Eif3f,Rps23,Rpl5,Rps5,Rpl36a,Rpl6,Rpl24,Eif3k,Rpl7a,Rps6,Rps4x,Eif3g,Rpl14,Rpl37a,Rpl28,Rpl26,Rps16,Rplp0,Rplp1,Rplp2,Eif4ebp1,Rps3a1,Rpl34,Rpl29,Rps18,Rpl22l1,Eif4h,Rpl30,Rpl31,Rps10,Rps17,Eif2b2
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	0.0114916396413806	0.305130002123615	0.380730400722792	-0.648353790896181	-1.95933241517777	53	Cdkn1a,Tubb3,Tubb4a,Tuba1a,Tuba1b,Uba52,Tubb2a,Psmb2,Psmd8,Psmd13,Tuba1c,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Tubb2b,Psmb5,Psma6,Psma7,Psmd7,Psmb4,Psmd1,Tubb4b,Tubb6
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.0197267996630632	0.330401024512211	0.352487857583619	-0.730403784690308	-1.95398733182205	29	Cdkn1a,Btg2,Plk2
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	0.0066160570845249	0.257895543751916	0.407017918923954	-0.746429189450588	-1.95084317520105	24	Actg1,Actb,Tubb3,Tubb4a,Tuba1a,Tuba1b,Tubb2a,Calm3,Tuba1c
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	4.62454107175279e-09	4.1435888002905e-06	0.761460801445585	0.489127006684212	1.93864345969147	259	Hnrnph1,Nup153,Dhx16,Prpf4b,Acin1,Polr2a,Zc3h11a,Nxf1,Hnrnpa2b1,Srsf3,Snrnp48,Rbm5,Snrnp70,Prpf4,Srsf7,Prpf3,Srrm2,Hnrnpc,Mettl3,Ranbp2,Rnpc3,Nup35,Snip1,Cpsf4,Srsf10,Nup155,Nup43,Rbm25,Wtap,Cpsf1,Srrt,Srsf9,Crnkl1,Eif4e,Casc3,Pabpn1,Ddx39a,Nup188,Papola,Rbm10,Nup160,Txnl4a,Wdr33,Luc7l3,Lsm6,Srsf1,Upf3b,Ppih,Cwc22,Pnn,Cwc25,Ppwd1,Srrm1,Mfap1a,Ppil4,Zfp830,Cactin,Hnrnpu,Dhx35,Rbm17,Slu7,Cpsf7,Bud13,Thoc1,Sf3a1,Tra2b,Nup85,Sde2,Nup98,Cpsf3,Sf3b3,Nup50,Dhx8,Hspa8,Mtrex,Ddx46,Snrpb2,Ddx39b,Poldip3,Sf1,Nsrp1
REACTOME_CELLULAR_HEXOSE_TRANSPORT	0.00562333200613858	0.257895543751916	0.407017918923954	-0.880313471358505	-1.9217035268992	11	Slc2a1
REACTOME_HEMOSTASIS	0.00153885770843688	0.137881650675944	0.45505986738723	-0.510493525481563	-1.91991018000525	405	Maff,Plaur,Timp3,Rhob,Mafk,Actg1,F3,Tubb3,Tubb4a,Tuba1a,Endod1,Mag,Plat,Itga5,Rhog,Dock8,Tuba1b,Stxbp3,Sdc4,Ppp2r1a,Anxa2,Serpine2,Ppp2r5b,Serpine1,Sparc,Cd9,Gng3,Trf,Psap,Gnb1,Kifc2,Serping1,Ehd3,Anxa5,Prkaca,Gnas,Tubb2a,Igf2,Chid1,Slc7a10,Clu,Habp4,Maged2,Mapk3,Ehd1,Cd109,Prkcd,Abhd12,Cyrib,Sdc3,Gas6,App,Ptpn11,Sod1,Nos3,Mertk,Wdr1,Calm3,Tuba1c,Kif1c,Selplg,F8,Capzb,Gna12,Rbsn,Thbd,Pafah2,Gnb2,Itgb1,Rarres2,Mfn2,Thbs1,Gnai2,Dock6,Ptk2,Aldoa,Grb2,Gnai1,Prkar1b,Kif13b,Dock7,Dock11,Inpp5d,Tfpi,Itpk1,Pcdh7,Bcar1,Gnb4,Gpc1,Esam,Islr,Tmsb4x,Slc7a8,P2rx5,Mgll,Vcl,Scg3,Glg1,Atp1b1,Irag1,Pik3r1,Rapgef3,Pik3ca,Kifap3,Klc1,Itgb2,Capza2,Dgkq,Kif5a,Kif1b,Tubb2b,Rab27b,F2r,Atp2b3,Akt1,H3f3a,Adra2c,Itga2b,Rac1,Kif3a,Lgals3bp,Actn4,Slc8a3,Klc2,Itpr1,Mapk1,Atp1b2
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	6.56275287152438e-06	0.00230749404961776	0.610526878385931	0.522162332981628	1.89208749360417	126	Akap8l,Kmt2a,Polr1b,Kmt2d,Phf20l1,Phf19,Baz1b,Ep300,Gm10778,Taf1d,Dnmt3a,Ogt,Gm5141,Kmt2b,Zfp160,Paxip1,Zfp975,Setd1b,Eed,Cxxc1,Setd1a,Rbbp4,Zfp317,Setdb1,Zfp53,Zfp970,Polr1f,Zfp960,Zfp354a,Taf1c,Polr1a,Zfp382,Zfp324,Hcfc2,Ercc6,Gm14399,Men1,H3c15,Ash2l,Tbp,H2bc21,Dnmt1,Taf1a,Jarid2,Bod1l,Mybbp1a,Kansl2,Yeats2,Gps2,Kat8,Zfp950,Zfp932,Tada2a,Kat2b
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.0301973338022249	0.357554699287896	0.352487857583619	-0.564909275868549	-1.87949737041902	109	Ppp2r1a,Uba52,Rpl13a,Rps25,Rpl3,Rps15a,Rpl22,Rps8,Rpl27,Rps19,Rpl10-ps3,Smg5,Rpl13,Rpl8,Rps3,Rpl4,Rps14,Rps12,Rps15,Rps27rt,Rps26,Rpl18a,Rpl19,Rpl36,Rps23,Rpl5,Rps5,Rpl36a,Rpl6,Eif4a3,Rpl24,Rpl7a,Rps6,Rps4x,Rpl14,Rpl37a,Rpl28,Rpl26,Rps16,Rplp0,Rplp1,Rplp2,Rps3a1,Rpl34,Rpl29,Rps18,Rpl22l1,Rpl30,Rpl31,Rps10,Rps17,Upf3a,Rps7,Rpl17,Rps9,Ppp2r2a,Rpl21,Rpl7,Smg6,Fau,Rps27a,Rpl11
REACTOME_L1CAM_INTERACTIONS	0.0156100192188714	0.330096005135999	0.380730400722792	-0.610965851420744	-1.87535336846579	61	Actg1,Actb,Tubb3,Tubb4a,Tuba1a,Csnk2a2,Itga5,Tuba1b,Ap2a1,Tubb2a,Msn,Mapk3,Ezr,Sdcbp,Tuba1c,Itgb1,Clta,Itga9,Cltc,Tubb2b,Ap2m1,Itga2b,Rac1,Mapk1,Ap2a2,Tubb4b,Tubb6,Itgav,Sptbn5,Dnm3,Map2k1,Dnm2,Tuba8,Map2k2,Dnm1,Tuba4a,Ank1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.0221250686057284	0.330401024512211	0.352487857583619	-0.617006870133095	-1.86118312368647	50	Plaur,Gm20716,Cpm,Lypd6b,Pigk,Cd109,Thy1,Ntm,Pigt,Negr1,Pigv,Pigp
REACTOME_RECYCLING_PATHWAY_OF_L1	0.0120939268343251	0.305130002123615	0.380730400722792	-0.680728560773616	-1.85872209495732	31	Actg1,Actb,Tubb3,Tubb4a,Tuba1a,Tuba1b,Ap2a1,Tubb2a,Msn,Ezr
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.00974009163347867	0.300935244951617	0.380730400722792	-0.676718209823013	-1.85484428118049	33	Adamts1,Adamts17,Adamts9,Thsd7b,B3glct,Thbs1,Adamts19,Adamts18
REACTOME_RHOF_GTPASE_CYCLE	0.0229564908080314	0.337196979737641	0.352487857583619	-0.648080661056547	-1.85174999648419	39	Akap12,Actg1,Actb,Esyt1,Mcam,Baiap2l1
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	0.000633540882318918	0.073892667493583	0.477270815362862	0.618505243900795	1.83058801023186	40	Nup153,Nxf1,Ranbp2,Nup35,Cpsf4,Nup155,Nup43,Cpsf1,Eif4e,Nup188,Nup160,Wdr33,Nup85,Nup98,Cpsf3,Nup50,Pom121,Alyref,Tpr,Nup205,Sympk
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.0126002344626939	0.305130002123615	0.380730400722792	-0.755444314369502	-1.82686249130303	16	Zfp36
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0315698885317822	0.357554699287896	0.321775918075361	-0.56029519368461	-1.82399936093386	93	Maff,Mafk,Tubb3,Tubb4a,Tuba1a,Dock8,Tuba1b,Kifc2,Ehd3,Prkaca,Tubb2a,Ehd1,Tuba1c,Kif1c,Capzb,Rbsn,Mfn2,Dock6,Prkar1b,Kif13b,Dock7,Dock11,Itpk1,Kifap3,Klc1,Capza2,Kif5a,Kif1b,Tubb2b,H3f3a,Rac1,Kif3a,Klc2,Kif1a,Sh2b2,Tubb4b,Kif26b
REACTOME_SELECTIVE_AUTOPHAGY	0.0335849141101234	0.357554699287896	0.321775918075361	-0.587265374528156	-1.82012531403292	65	Tubb3,Tubb4a,Tuba1a,Csnk2a2,Vim,Tuba1b,Dync1i1,Uba52,Pink1,Tomm20,Vdac2,Tubb2a,Atg9a,Tuba1c,Sqstm1,Mfn2,Ube2l3,Vdac3,Usp30,Ubb,Dync1i2,Ube2d2a,Map1lc3a
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.000659755959764134	0.073892667493583	0.477270815362862	0.646496925439291	1.80677910261451	30	Kmt2a,Kmt2d,Sin3a,Ep300,Kmt2b,Setd1b,Setd1a,H3c15,Ash2l,H2bc21
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.0209892887200969	0.330401024512211	0.352487857583619	-0.553460970887511	-1.80002002936392	98	Timp3,Actg1,Endod1,Stxbp3,Serpine1,Sparc,Cd9,Trf,Psap,Serping1,Anxa5,Igf2,Chid1,Clu,Habp4,Maged2,Cd109,Cyrib,Gas6,App,Sod1,Wdr1,Calm3,F8,Rarres2,Thbs1,Aldoa,Pcdh7,Islr,Tmsb4x,Vcl,Scg3
REACTOME_MITOPHAGY	0.028578410368261	0.357554699287896	0.352487857583619	-0.628332311724215	-1.79532336936173	39	Csnk2a2,Uba52,Pink1,Tomm20,Vdac2,Atg9a,Sqstm1,Mfn2,Ube2l3,Vdac3,Ubb,Ube2d2a,Map1lc3a,Vdac1
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	0.0205868021667832	0.330401024512211	0.352487857583619	-0.579469782445611	-1.77937094182818	62	Nfkbia,Itga5,Ppp2r1a,Anxa2,Gng3,Mtor,Gnb1,Mlst8,Trpv4,Prkaca,Gnas,Adm,Nos3,Calm3,Prr5,Gnb2,Itgb1,Ptk2,Prkar1b,Capns1,Gnb4,Vcl
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.0134869229991839	0.306548880785151	0.380730400722792	-0.594958974195126	-1.77889627036957	47	Cdkn1a,Uba52,Psmb2,Psmd8,Psmd13,Psma5,Psmd3,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Cdkn1c,Psmb4,Psmd1,Ccne1,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.019070578762486	0.330401024512211	0.352487857583619	-0.745497135074128	-1.77514632563861	15	Rhob,Arhgef11,Rhoc,Met
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	0.014076509516059	0.307623232350949	0.380730400722792	-0.687135866343603	-1.7732342044704	22	Tubb3,Tubb4a,Tuba1a,Tuba1b,Tubb2a,Chmp4b,Tuba1c,Chmp3
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.031374207404519	0.357554699287896	0.321775918075361	-0.570217207744071	-1.77229040796613	67	Ddit4,G6pdx,mt-Co3,Sesn1,Mtor,Mlst8,Cox6a1,Prdx1,Cox4i1,Rragc,Ywhah,mt-Co1,Prkab1,Cox5a,Sesn2,Prdx2,Cox7a2,Cox7a2l,mt-Co2,Cox7c,Akt1,Cox6c,Prdx5,Cox6b1,Cox8a
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	0.0159562936505581	0.330096005135999	0.352487857583619	-0.732670449060241	-1.77178931181898	16	Nfkbia,Uba52,Ngf,Sqstm1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.0273558709027515	0.357554699287896	0.352487857583619	-0.551783663799235	-1.77160394428721	78	Tubb3,Tubb4a,Tuba1a,Tuba1b,Kifc2,Copg2,Nbas,Tubb2a,Arf5,Tmed2,Tuba1c,Kif1c,Nsf,Rab1b,Cope,Surf4,Copg1,Kif13b,Use1,Arf1,Kifap3,Klc1,Kif5a,Kif1b,Tubb2b,Tmed9,Arf3,Kif3a,Kdelr1,Klc2,Kif1a,Tubb4b,Kif26b,Tubb6,Arf4,Kif6,Gbf1,Copb1
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	0.00244187526212336	0.166357868789283	0.431707695803346	0.615909709681666	1.76729327676992	33	Nup153,Nxf1,Ranbp2,Nup35,Nup155,Nup43,Eif4e,Nup188,Nup160,Nup85,Nup98,Nup50,Pom121,Alyref,Tpr,Nup205
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.0329571771548302	0.357554699287896	0.321775918075361	-0.616344962907769	-1.76107211876505	39	Cdkn1a,Ppp2r1a,Uba52,Cdk6
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.025933928335881	0.35207272407499	0.352487857583619	-0.581340064726376	-1.76002366508269	52	Slc2a1,Kcng2,Kcnj11,Gng3,Gnb1,Prkaca,Gnas,Cacnb3,Plcb1,Gnb2,Gnai2,Abcc8,Gnai1
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.0302031115088356	0.357554699287896	0.352487857583619	-0.638468050460805	-1.75460127516525	32	Uba52,Pink1,Tomm20,Vdac2,Atg9a,Sqstm1,Mfn2,Ube2l3,Vdac3,Ubb,Ube2d2a,Map1lc3a,Vdac1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.0478951387776791	0.376968385623272	0.321775918075361	-0.654874858688149	-1.75193119836853	29	Rhob,Rhog
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.0233375408190052	0.337265106029494	0.352487857583619	-0.569805371991761	-1.74901170212664	61	Slc2a1,Kcng2,Kcnj11,Gng3,Gnb1,Prkaca,Tkt,Gnas,Cacnb3,Plcb1,Gnb2,Gnai2,Abcc8,Gnai1,Prkar1b
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.0217920317086435	0.330401024512211	0.352487857583619	-0.57032763779871	-1.74882268262233	60	Eif4b,Eif3l,Rps25,Rps15a,Rps8,Eif2s3x,Rps19,Eif3h,Eif3c,Eif3m,Rps3,Rps14,Rps12,Rps15,Rps27rt,Rps26,Eif3d,Eif3f,Rps23,Rps5,Eif3k,Rps6,Rps4x,Eif3g,Rps16,Eif4ebp1,Rps3a1,Rps18,Eif4h,Rps10,Rps17
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	0.0353942350220726	0.364519937698587	0.321775918075361	-0.606046806109191	-1.74575924739385	40	Gng3,Mtor,Gnb1,Mlst8,Trpv4,Prkaca,Gnas,Adm,Nos3,Calm3,Prr5,Gnb2,Prkar1b,Capns1,Gnb4,Vcl
REACTOME_REGULATION_OF_TP53_DEGRADATION	0.030516094333952	0.357554699287896	0.352487857583619	-0.633776503416313	-1.7417082346743	32	Sgk1,Phf20,Ppp2r1a,Uba52,Usp2,Mtor,Mlst8
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.0218680520440439	0.330401024512211	0.352487857583619	-0.564278212825273	-1.73966852338367	59	Cdkn1a,Uba52,Psmb2,Psmd8,Psmd13,Psma5,Fzr1,Psmd3,Cdc25a,Psmb7,Psmd6,Ubb,Cables1,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Akt1,Psma7,Psmd7,Cdkn1c,Mnat1,Psmb4,Psmd1,Ccne1,Psmc1,Psmd14,Skp1,Psmc5,Rps27a
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	0.00238399295638589	0.166357868789283	0.431707695803346	0.604491803464184	1.73904966092065	36	Sox10,Sirt1,Sin3a,Ep300,Mapk14,Rab27a,Xpo1
REACTOME_MRNA_SPLICING	3.98908233927382e-05	0.00893554443997335	0.557332238758646	0.452775290112128	1.73874981382372	195	Hnrnph1,Dhx16,Prpf4b,Acin1,Polr2a,Hnrnpa2b1,Srsf3,Snrnp48,Rbm5,Snrnp70,Prpf4,Srsf7,Prpf3,Srrm2,Hnrnpc,Rnpc3,Snip1,Srsf10,Rbm25,Srrt,Srsf9,Crnkl1,Casc3,Rbm10,Txnl4a,Luc7l3,Lsm6,Srsf1,Upf3b,Ppih,Cwc22,Pnn,Cwc25,Ppwd1,Srrm1,Mfap1a,Ppil4,Zfp830,Cactin,Hnrnpu,Dhx35,Rbm17,Slu7,Bud13,Sf3a1,Tra2b,Sde2,Sf3b3,Dhx8,Hspa8,Mtrex,Ddx46,Snrpb2,Ddx39b,Sf1,Nsrp1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.0189541930974638	0.330401024512211	0.352487857583619	-0.795588624353551	-1.73675118594029	11	Rhob,Arhgef11,Rhoc
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	0.00146934700438426	0.137881650675944	0.45505986738723	0.582899141082605	1.73324915413588	41	Gm10778,Gm5141,Zfp160,Zfp975,Zfp317,Setdb1,Zfp53,Zfp970,Zfp960,Zfp354a,Zfp382,Zfp324,Gm14399,H3c15,H2bc21,Zfp950,Zfp932
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.0316979884409559	0.357554699287896	0.321775918075361	-0.487124467814102	-1.73144777465725	205	Timp3,Rhob,Actg1,Endod1,Rhog,Stxbp3,Serpine1,Sparc,Cd9,Gng3,Trf,Psap,Gnb1,Serping1,Anxa5,Igf2,Chid1,Clu,Habp4,Maged2,Mapk3,Cd109,Prkcd,Abhd12,Cyrib,Gas6,App,Ptpn11,Sod1,Wdr1,Calm3,F8,Gna12,Gnb2,Rarres2,Thbs1,Gnai2,Ptk2,Aldoa,Grb2,Gnai1,Pcdh7,Bcar1,Gnb4,Islr,Tmsb4x,Mgll,Vcl,Scg3,Pik3r1,Rapgef3,Pik3ca,Dgkq,Rab27b,F2r,Akt1,Adra2c,Itga2b,Rac1,Lgals3bp,Actn4,Itpr1,Mapk1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.000444705409627367	0.0664093411710201	0.49849310876659	0.51851689529329	1.72975095671826	74	Nup153,Zc3h11a,Nxf1,Srsf3,Srsf7,Ranbp2,Nup35,Cpsf4,Nup155,Nup43,Cpsf1,Srsf9,Eif4e,Casc3,Ddx39a,Nup188,Nup160,Wdr33,Srsf1,Upf3b,Srrm1,Slu7,Thoc1,Nup85,Nup98,Cpsf3,Nup50,Ddx39b,Poldip3,Thoc2,Pom121,Alyref
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.0375866841128644	0.368656911092127	0.321775918075361	-0.502269111681305	-1.72634529349696	134	Mafk,Tbl1xr1,Gpx1,Uba52,mt-Co3,Sesn1,Chd9,Cox6a1,Psmb2,Gpx3,Psmd8,Prdx1,Psmd13,Sod1,Cox4i1,Sqstm1,Vcp,Helz2,Psma5,Txn2,mt-Co1,Cox5a,Psmd3,Sesn2,Ncoa2,Fbxl17,Psmb7,Psmd6,Prdx2,Ubb,Cox7a2,Psmd2,Psmb6,Cox7a2l,mt-Co2,Cox7c,Nudt2,Srxn1,Ncf1,Psmb3,Psmb5,Psma6,Akt1,Psma7,Prdx6,Psmd7,Cox6c,Prdx5,Cox6b1,Cox8a,Psmb4,Cyba,Psmd1,Txnrd2,Cox6a2,Gstp1,Ufd1,Psmc1,Psmd14,Blvra,Skp1,Ncf2,Keap1,Psmc5,Rps27a,Gpx7
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	0.0396286046246883	0.376968385623272	0.321775918075361	-0.5719708898711	-1.72533341036931	50	Cdkn1a,Phf20,Uba52,Psmb2,Psmd8,Psmd13,Psma5,Psmd3,Cdc25a,Psmb7,Psmd6,Ubb,Psmd2,Psmb6,Psmb3,Psmb5,Psma6,Psma7,Psmd7,Cdkn1c,Psmb4,Psmd1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	0.00794883310648922	0.284886178536574	0.380730400722792	-0.753361888149703	-1.72005188199639	13	Tubb3,Tubb4a,Tuba1a,Tuba1b,Tubb2a,Tuba1c
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.0326167104486852	0.357554699287896	0.321775918075361	-0.532835950881384	-1.71982216123706	86	Tubb3,Tubb4a,Tuba1a,Tuba1b,Dync1i1,Actr10,Copg2,Tubb2a,Arf5,Golga2,Tmed2,Tuba1c,Cog7,Capzb,Gosr2,Nsf,Rab1b,Ykt6,Actr1a,Cope,Dctn2,Copg1,Dctn6,Arf1,Dync1i2,Gosr1,Capza2,Tubb2b,Tmed9,Arf3,Kdelr1,Tubb4b,Tubb6,Arf4,Gbf1,Copb1,Sptbn5,Cog6,Tmed7,Tuba8,Tuba4a,Ank1
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	0.0215585385138243	0.330401024512211	0.352487857583619	-0.78271943700059	-1.70865805374461	11	Nfkbia,Sumo3,Pias3
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.0517893839913964	0.376968385623272	0.321775918075361	-0.514027705447565	-1.70564890569224	108	Tubb3,Tubb4a,Tuba1a,Tuba1b,Dync1i1,Ap2a1,Ap1s3,Kifc2,Ctsd,Sec24d,Actr10,Ap1b1,Tubb2a,Lgmn,Rab7,Tuba1c,Kif1c,Capzb,H2-DMb1,Actr1a,Clta,Dctn2,Ctss,Kif13b,Cltc,Dctn6,Arf1,Osbpl1a,Dync1i2,Ctso,Kifap3,Klc1,Capza2,Kif5a,Kif1b,Tubb2b,Ap2m1,Kif3a,Klc2,Kif1a,Ap2a2,Tubb4b,Kif26b,Tubb6,Kif6,Sec31a,Ctsb,Dnm3,Dnm2,Ctsf,Ctsl,Kif16b,Lag3,Tuba8,Dnm1,Tuba4a
REACTOME_GAP_JUNCTION_ASSEMBLY	0.0343216824456461	0.357584040363941	0.321775918075361	-0.686959126313708	-1.70473936960774	19	Tubb3,Tubb4a,Tuba1a,Tuba1b,Tubb2a,Tuba1c
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.0442194922608687	0.376968385623272	0.321775918075361	-0.474010668377897	-1.70214104354007	214	Ucp2,Mdh1,Uba52,mt-Co3,Sdhb,Pdk2,Aco2,Sdhaf1,Slc25a12,Cox6a1,Got1,Got2,Idh3g,Pkm,Nfs1,Uqcrc1,Suclg1,Ndufa11,Cox4i1,Cyc1,Cs,mt-Atp6,Gid8,Gstz1,Pdha1,Mdh2,Ldhb,Idh2,Ndufb5,mt-Co1,Cox5a,Me1,Ogdh,Ndufs1,Dmac2,Dmac2l,Ndufv1,Ubb,Ndufs3,Pdk4,Slc25a18,Ndufa7,Pcx,Cox7a2,Atp5pb,Ndufa6,Ndufaf6,Cox7a2l,Cmc1,Slc25a11,mt-Co2,Cox7c,Pm20d1,Ndufa12,Vdac1,Ndufc1,Me2,Hspa9,Armc8,Ndufs2,Ndufaf3,Ndufb10,Cox19,mt-Nd1,Iscu,Higd2a,Ndufb7,Ndufc2,Cox6c,Uqcrh,Cox6b1,Cox8a,Nek1,Nubpl,Ndufb11,mt-Nd5,Ndufb6,Cox6a2,Idh3a,Trap1,Dlst,Pdhb,Maea,Ndufs7,Ndufv2,Cox16,Fh1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	0.0316537064040981	0.357554699287896	0.321775918075361	-0.51547280720325	-1.70141191413562	105	Rhob,Actg1,Actb,Tubb3,Tubb4a,Tuba1a,Tuba1b,Ppp2r1a,Dync1i1,Ppp2r5b,Evl,Rhoc,Ckap5,Tubb2a
