pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0695229372398802	0.160368459339018	0.287805130535564	-0.492807555007158	-1.71158061076409	182	Alas1,Mdh1,Sdhb,Vdac2,Aco2,Slc25a12,Cox6a1,Por,Got2,Idh3g,Atp6ap1,Uqcrc1,Suclg1,Bckdha,Gpx4,Glud1,Cox4i1,Cyc1,Idh1,Cs,Pdha1,Mdh2,Ldhb,Opa1,Mpc1,Idh2,Echs1,Mfn2,Ndufb5,Cox5a,Vdac3,Atp6v1e1,Ogdh,Ndufs1,Ndufv1,Ndufs3,Pdk4,Ndufa7,Cox7a2,Atp5pb,Ndufa6,Slc25a5,Cox7a2l,Timm17a,Slc25a11,Oat,Atp1b1,Cox7c,Vdac1,Atp6v1h,Ndufc1,Atp6v0c,Hspa9,Ndufs2,Acaa2,Iscu,Slc25a3,Cox10,Pmpca,Maob,Ndufb7,Ndufc2,Cox6c,Mgst3,Uqcrh,Cox6b1,Afg3l2,Cox8a,Atp6v1f,Hadhb,Ndufb6,Idh3a,Mrps15,Dlst,Pdhb,Acadvl,Ndufs7,Ndufv2,Cyb5r3,Bax,Fh1,Etfa,Lrpprc,Mrps11,Cpt1a,Atp6v1c1,Atp6v0b,Phb2,Ndufb3,Decr1,Timm8b,Uqcrq,Cox11,Uqcr11,Mtrf1,Htra2,Ndufs6,Ndufa1,Idh3b,Hsd17b10,Ndufa9,Sucla2
HALLMARK_MYOGENESIS	0.0827655509331437	0.165531101866287	0.287805130535564	-0.4929511573904	-1.68405513030712	159	Cdkn1a,Itgb4,Kcnh2,Pkia,Gsn,Notch1,Bdkrb2,Apod,Sparc,Ache,Pygm,Prnp,Ak1,Sh3bgr,Clu,Bag1,Sorbs3,Atp6ap1,Gpx3,Pfkm,App,Mef2a,Cnn3,Igfbp7,Ckb,Fkbp1b,Sirt2,Pdlim7,Gaa,Aebp1,Tagln,Itgb1,Syngr2,Adcy9,Tpm2,Reep1,Camk2b,Lsp1
HALLMARK_KRAS_SIGNALING_UP	0.0741507294275351	0.161197237885946	0.287805130535564	-0.488864751815194	-1.66747262324133	158	Akap12,Plaur,Klf4,Gadd45g,Emp1,Ppp1r15a,Cab39l,Plat,Apod,Glrx,Gprc5b,Mall,Eng,Ikzf1,Igf2,Cd37,Tspan7,Trib1,Sparcl1,Spp1,Pcsk1n,Ngf,Birc3,Car2,Ptprr,Laptm5
HALLMARK_MTORC1_SIGNALING	0.070562122109168	0.160368459339018	0.287805130535564	-0.475173690109856	-1.66528262920473	189	Slc2a1,Ddit4,Cdkn1a,Btg2,Ppp1r15a,Qdpr,G6pdx,Glrx,Cd9,Acly,Sord,Mthfd2l,Dhcr24,Got1,Insig1,Niban1,Sla,Lgmn,Tpi1,Dhcr7,Phgdh,Rdh11,Prdx1,Psmd13,Idh1,Sqstm1,Sqle,Psat1,Psph,Polr3g,Ldlr,Ykt6,Mllt11,Fads1,M6pr,Me1,Aldoa,Cdc25a,Pno1
HALLMARK_XENOBIOTIC_METABOLISM	0.0588662106406466	0.160368459339018	0.321775918075361	-0.467654468169402	-1.58452408815284	147	Alas1,Epha2,Ttpa,Pink1,Serpine1,Asl,Gch1,Aco2,Apoe,Por,Ptgds,Nfs1,Acox3,Tkfc,Car2,Slc35b1,Idh1,Ddc,Cyp4f14,Psmb10,Ninj1,Rap1gap,Cbr1,Cndp2,Ddah2,Esr1,Ephx1,Cyp2j6,Pdk4,Pcx,Bcar1,Cyp2s1,Gstm4,Nmt1,Gabarapl1,Id2,Pmm1,Slc6a12,Tmem176b
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0538922155688623	0.160368459339018	0.276500599254472	-0.49133658530893	-1.57278891247765	95	Slc2a1,Cdkn1a,Cab39l,Sla,Cfl1,Ngf,Ptpn11,Sqstm1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0511247443762781	0.160368459339018	0.287857117255149	-0.540795745573216	-1.57180965544856	46	Mbp,G6pdx,Glrx,Prnp,Gpx3,Cdkn2d,Gpx4,Prdx1,Sod1,Lsp1,Junb,Prdx2,Ndufa6,Srxn1,Ndufs2,Ftl1,Ptpa,Prdx6,Msra,Txnrd2
HALLMARK_HEME_METABOLISM	0.0474452554744526	0.160368459339018	0.282013350011725	-0.442385776432302	-1.51120652661728	162	Slc2a1,Btg2,Ucp2,Endod1,Ppp2r5b,Slc6a9,H1f0,Cdr2,Gde1,Sdcbp,Glrx5,Car2,Foxo3,Atg4a,Picalm,Dcun1d1,Rap1gap,Mboat2,Acsl6,Ypel5,Slc25a38,Slc6a8,Bcam,Lrp10,Bpgm,Prdx2,Mpp1,Pcx,Igsf3,Tal1,Sec14l1,C3,Mkrn1
HALLMARK_ADIPOGENESIS	0.0539568345323741	0.160368459339018	0.261663521711573	-0.41416692026987	-1.44773760924424	188	Ucp2,Pim3,Bcl6,Bcl2l13,Qdpr,Fzd4,Sdhb,Esyt1,Lifr,Acly,Aco2,Apoe,Cox6a1,Elmod3,Cd151,Pex14,Tkt,Por,Idh3g,Sparcl1,Dhcr7,Gpx3,Uqcrc1,Suclg1,Bckdha,Gpx4,Sod1,Cyc1,Slc19a1,Idh1,Cs,Sncg,Col4a1,Acadl,Agpat3,Mdh2,Chchd10,Echs1,Angptl4,Cpt2,Me1,Aldoa,Arl4a,Slc5a6,Ndufs3,Hspb8,Mgll,C3,Tst,Nmt1,Coq9,Col15a1,Sult1a1,Acaa2,Esrra,Lpl,Ndufb7,Pgm1,Dhrs7,Mgst3,Cox8a,Slc1a5
HALLMARK_APICAL_SURFACE	0.0872210953346856	0.167732875643626	0.216542836735348	-0.518663177984188	-1.42888776622715	33	Plaur,B4galt1,Thy1,App,Hspb1,Mal
