"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","TNF signaling pathway","KEGG:04668","false","1.3347203790963748e-23","22.874609708482968","107","2897","72","14174","ENSG00000003400,ENSG00000003402,ENSG00000006210,ENSG00000007908,ENSG00000023445,ENSG00000026103,ENSG00000034152,ENSG00000055208,ENSG00000056558,ENSG00000064012,ENSG00000065559,ENSG00000069399,ENSG00000073756,ENSG00000078401,ENSG00000081041,ENSG00000083799,ENSG00000087470,ENSG00000090339,ENSG00000100030,ENSG00000100906,ENSG00000101384,ENSG00000101966,ENSG00000107643,ENSG00000107968,ENSG00000108691,ENSG00000109320,ENSG00000110330,ENSG00000115009,ENSG00000115604,ENSG00000115966,ENSG00000117020,ENSG00000117461,ENSG00000118260,ENSG00000118503,ENSG00000121879,ENSG00000124875,ENSG00000125347,ENSG00000125538,ENSG00000128272,ENSG00000128342,ENSG00000131323,ENSG00000135341,ENSG00000136244,ENSG00000137275,ENSG00000145675,ENSG00000146592,ENSG00000150630,ENSG00000157227,ENSG00000157625,ENSG00000162692,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000164136,ENSG00000164305,ENSG00000164400,ENSG00000165806,ENSG00000167207,ENSG00000169245,ENSG00000171223,ENSG00000171608,ENSG00000171855,ENSG00000172216,ENSG00000173039,ENSG00000177606,ENSG00000182158,ENSG00000184371,ENSG00000184557,ENSG00000197442,ENSG00000213341,ENSG00000232810,ENSG00000271503"
"KEGG","KEGG root term","KEGG:00000","false","2.799107456777429e-19","18.55298042879726","5916","2897","1434","14174","ENSG00000000419,ENSG00000000971,ENSG00000001631,ENSG00000002549,ENSG00000003400,ENSG00000003402,ENSG00000003436,ENSG00000003987,ENSG00000004897,ENSG00000004961,ENSG00000005100,ENSG00000005483,ENSG00000005893,ENSG00000006210,ENSG00000006453,ENSG00000006530,ENSG00000006715,ENSG00000007908,ENSG00000008311,ENSG00000008517,ENSG00000008838,ENSG00000008952,ENSG00000009335,ENSG00000009413,ENSG00000009844,ENSG00000010030,ENSG00000010539,ENSG00000010810,ENSG00000011198,ENSG00000011405,ENSG00000011422,ENSG00000011566,ENSG00000012048,ENSG00000012174,ENSG00000012660,ENSG00000013297,ENSG00000013375,ENSG00000013441,ENSG00000014138,ENSG00000015153,ENSG00000015475,ENSG00000019549,ENSG00000020426,ENSG00000020633,ENSG00000021776,ENSG00000023287,ENSG00000023330,ENSG00000023445,ENSG00000023909,ENSG00000025708,ENSG00000025796,ENSG00000026025,ENSG00000026103,ENSG00000026508,ENSG00000027075,ENSG00000027697,ENSG00000028277,ENSG00000029725,ENSG00000030066,ENSG00000031823,ENSG00000034152,ENSG00000034713,ENSG00000035403,ENSG00000035681,ENSG00000035687,ENSG00000036257,ENSG00000036530,ENSG00000038210,ENSG00000039139,ENSG00000040199,ENSG00000041357,ENSG00000041802,ENSG00000041982,ENSG00000042429,ENSG00000044574,ENSG00000047315,ENSG00000047634,ENSG00000048052,ENSG00000048544,ENSG00000048649,ENSG00000049245,ENSG00000049249,ENSG00000049323,ENSG00000049759,ENSG00000051108,ENSG00000052795,ENSG00000053747,ENSG00000054523,ENSG00000055044,ENSG00000055130,ENSG00000055208,ENSG00000055332,ENSG00000055917,ENSG00000056558,ENSG00000056972,ENSG00000057252,ENSG00000057294,ENSG00000058063,ENSG00000058085,ENSG00000058272,ENSG00000058668,ENSG00000058866,ENSG00000060138,ENSG00000060642,ENSG00000060982,ENSG00000061676,ENSG00000062650,ENSG00000062716,ENSG00000063046,ENSG00000063601,ENSG00000064012,ENSG00000064313,ENSG00000064393,ENSG00000064651,ENSG00000064989,ENSG00000065135,ENSG00000065150,ENSG00000065154,ENSG00000065243,ENSG00000065427,ENSG00000065526,ENSG00000065534,ENSG00000065559,ENSG00000065613,ENSG00000065833,ENSG00000065882,ENSG00000065911,ENSG00000066777,ENSG00000066933,ENSG00000067066,ENSG00000067141,ENSG00000067167,ENSG00000067560,ENSG00000067900,ENSG00000068305,ENSG00000068323,ENSG00000068366,ENSG00000068796,ENSG00000068878,ENSG00000068976,ENSG00000069329,ENSG00000069345,ENSG00000069399,ENSG00000069869,ENSG00000069956,ENSG00000070018,ENSG00000070367,ENSG00000070669,ENSG00000070756,ENSG00000070770,ENSG00000070831,ENSG00000070961,ENSG00000071054,ENSG00000071243,ENSG00000071539,ENSG00000072110,ENSG00000072274,ENSG00000072364,ENSG00000072401,ENSG00000072501,ENSG00000072571,ENSG00000072682,ENSG00000072803,ENSG00000072840,ENSG00000073417,ENSG00000073584,ENSG00000073756,ENSG00000073803,ENSG00000074319,ENSG00000074410,ENSG00000074695,ENSG00000075151,ENSG00000075213,ENSG00000075223,ENSG00000075391,ENSG00000075407,ENSG00000075426,ENSG00000075651,ENSG00000075711,ENSG00000075785,ENSG00000075945,ENSG00000076108,ENSG00000077097,ENSG00000077150,ENSG00000077232,ENSG00000077380,ENSG00000077514,ENSG00000077522,ENSG00000077721,ENSG00000078081,ENSG00000078269,ENSG00000078369,ENSG00000078401,ENSG00000079134,ENSG00000079246,ENSG00000079335,ENSG00000079950,ENSG00000080345,ENSG00000080802,ENSG00000080815,ENSG00000080824,ENSG00000080839,ENSG00000080986,ENSG00000081026,ENSG00000081041,ENSG00000082212,ENSG00000082258,ENSG00000082805,ENSG00000082898,ENSG00000083168,ENSG00000083520,ENSG00000083799,ENSG00000083937,ENSG00000084112,ENSG00000084463,ENSG00000084733,ENSG00000085063,ENSG00000085117,ENSG00000085563,ENSG00000085832,ENSG00000086061,ENSG00000086062,ENSG00000086065,ENSG00000086200,ENSG00000086589,ENSG00000086758,ENSG00000087053,ENSG00000087074,ENSG00000087095,ENSG00000087237,ENSG00000087460,ENSG00000087470,ENSG00000088256,ENSG00000088451,ENSG00000088826,ENSG00000088930,ENSG00000089009,ENSG00000089022,ENSG00000089127,ENSG00000089177,ENSG00000089234,ENSG00000090054,ENSG00000090060,ENSG00000090339,ENSG00000090376,ENSG00000090520,ENSG00000090776,ENSG00000091129,ENSG00000091157,ENSG00000091436,ENSG00000091483,ENSG00000091879,ENSG00000092020,ENSG00000092199,ENSG00000092439,ENSG00000092964,ENSG00000092969,ENSG00000093000,ENSG00000093144,ENSG00000094755,ENSG00000095015,ENSG00000095203,ENSG00000096063,ENSG00000096384,ENSG00000096401,ENSG00000096696,ENSG00000096717,ENSG00000096968,ENSG00000097007,ENSG00000097033,ENSG00000099284,ENSG00000099810,ENSG00000099937,ENSG00000099968,ENSG00000100030,ENSG00000100077,ENSG00000100219,ENSG00000100234,ENSG00000100311,ENSG00000100342,ENSG00000100393,ENSG00000100485,ENSG00000100519,ENSG00000100567,ENSG00000100600,ENSG00000100603,ENSG00000100625,ENSG00000100644,ENSG00000100697,ENSG00000100764,ENSG00000100796,ENSG00000100811,ENSG00000100852,ENSG00000100883,ENSG00000100902,ENSG00000100906,ENSG00000100941,ENSG00000101017,ENSG00000101096,ENSG00000101109,ENSG00000101266,ENSG00000101310,ENSG00000101333,ENSG00000101343,ENSG00000101347,ENSG00000101350,ENSG00000101384,ENSG00000101407,ENSG00000101421,ENSG00000101558,ENSG00000101608,ENSG00000101654,ENSG00000101670,ENSG00000101752,ENSG00000101773,ENSG00000101888,ENSG00000101901,ENSG00000101966,ENSG00000101972,ENSG00000101974,ENSG00000102038,ENSG00000102096,ENSG00000102144,ENSG00000102172,ENSG00000102265,ENSG00000102524,ENSG00000102554,ENSG00000102595,ENSG00000102755,ENSG00000102794,ENSG00000102858,ENSG00000103035,ENSG00000103275,ENSG00000103313,ENSG00000103342,ENSG00000103479,ENSG00000103769,ENSG00000103855,ENSG00000103966,ENSG00000104093,ENSG00000104267,ENSG00000104312,ENSG00000104320,ENSG00000104321,ENSG00000104327,ENSG00000104331,ENSG00000104343,ENSG00000104356,ENSG00000104368,ENSG00000104375,ENSG00000104408,ENSG00000104432,ENSG00000104472,ENSG00000104549,ENSG00000104635,ENSG00000104671,ENSG00000104689,ENSG00000104695,ENSG00000104825,ENSG00000104856,ENSG00000104951,ENSG00000105202,ENSG00000105246,ENSG00000105327,ENSG00000105656,ENSG00000105810,ENSG00000105835,ENSG00000105849,ENSG00000105855,ENSG00000105928,ENSG00000105971,ENSG00000105974,ENSG00000105976,ENSG00000106052,ENSG00000106070,ENSG00000106105,ENSG00000106344,ENSG00000106366,ENSG00000106392,ENSG00000106462,ENSG00000106546,ENSG00000106615,ENSG00000106635,ENSG00000106692,ENSG00000106799,ENSG00000106829,ENSG00000107201,ENSG00000107290,ENSG00000107643,ENSG00000107758,ENSG00000107798,ENSG00000107862,ENSG00000107937,ENSG00000107968,ENSG00000107984,ENSG00000108055,ENSG00000108061,ENSG00000108094,ENSG00000108107,ENSG00000108179,ENSG00000108342,ENSG00000108395,ENSG00000108423,ENSG00000108424,ENSG00000108443,ENSG00000108510,ENSG00000108551,ENSG00000108559,ENSG00000108587,ENSG00000108651,ENSG00000108654,ENSG00000108669,ENSG00000108688,ENSG00000108691,ENSG00000108771,ENSG00000108854,ENSG00000108953,ENSG00000109270,ENSG00000109320,ENSG00000109321,ENSG00000109332,ENSG00000109534,ENSG00000109586,ENSG00000109606,ENSG00000109756,ENSG00000109787,ENSG00000109861,ENSG00000109971,ENSG00000110047,ENSG00000110080,ENSG00000110218,ENSG00000110321,ENSG00000110330,ENSG00000110344,ENSG00000110422,ENSG00000110435,ENSG00000110713,ENSG00000110768,ENSG00000110852,ENSG00000110911,ENSG00000111229,ENSG00000111237,ENSG00000111252,ENSG00000111266,ENSG00000111331,ENSG00000111335,ENSG00000111358,ENSG00000111424,ENSG00000111581,ENSG00000111596,ENSG00000111642,ENSG00000111670,ENSG00000111726,ENSG00000111817,ENSG00000111880,ENSG00000111885,ENSG00000111912,ENSG00000112242,ENSG00000112290,ENSG00000112335,ENSG00000112378,ENSG00000112541,ENSG00000112697,ENSG00000112715,ENSG00000112851,ENSG00000112972,ENSG00000113013,ENSG00000113070,ENSG00000113240,ENSG00000113318,ENSG00000113407,ENSG00000113441,ENSG00000113504,ENSG00000113522,ENSG00000113569,ENSG00000113580,ENSG00000113615,ENSG00000113643,ENSG00000113645,ENSG00000113649,ENSG00000113658,ENSG00000113742,ENSG00000113916,ENSG00000114019,ENSG00000114062,ENSG00000114127,ENSG00000114209,ENSG00000114251,ENSG00000114331,ENSG00000114354,ENSG00000114423,ENSG00000114446,ENSG00000114450,ENSG00000114480,ENSG00000114686,ENSG00000114861,ENSG00000114978,ENSG00000115008,ENSG00000115009,ENSG00000115020,ENSG00000115053,ENSG00000115091,ENSG00000115128,ENSG00000115145,ENSG00000115159,ENSG00000115267,ENSG00000115268,ENSG00000115368,ENSG00000115414,ENSG00000115415,ENSG00000115419,ENSG00000115421,ENSG00000115524,ENSG00000115561,ENSG00000115594,ENSG00000115602,ENSG00000115604,ENSG00000115652,ENSG00000115825,ENSG00000115866,ENSG00000115904,ENSG00000115919,ENSG00000115942,ENSG00000115966,ENSG00000116016,ENSG00000116044,ENSG00000116406,ENSG00000116473,ENSG00000116489,ENSG00000116539,ENSG00000116584,ENSG00000116663,ENSG00000116678,ENSG00000116698,ENSG00000116711,ENSG00000116731,ENSG00000116752,ENSG00000116815,ENSG00000116830,ENSG00000116833,ENSG00000116863,ENSG00000116984,ENSG00000116991,ENSG00000117020,ENSG00000117143,ENSG00000117226,ENSG00000117228,ENSG00000117360,ENSG00000117425,ENSG00000117461,ENSG00000117479,ENSG00000117525,ENSG00000117592,ENSG00000117593,ENSG00000117594,ENSG00000117758,ENSG00000118007,ENSG00000118058,ENSG00000118193,ENSG00000118217,ENSG00000118260,ENSG00000118503,ENSG00000118515,ENSG00000118523,ENSG00000118689,ENSG00000118705,ENSG00000118985,ENSG00000119139,ENSG00000119285,ENSG00000119318,ENSG00000119487,ENSG00000119508,ENSG00000119523,ENSG00000119537,ENSG00000119541,ENSG00000119616,ENSG00000119707,ENSG00000119729,ENSG00000119953,ENSG00000120063,ENSG00000120137,ENSG00000120156,ENSG00000120158,ENSG00000120217,ENSG00000120337,ENSG00000120370,ENSG00000120437,ENSG00000120705,ENSG00000120833,ENSG00000120889,ENSG00000120910,ENSG00000121060,ENSG00000121621,ENSG00000121749,ENSG00000121858,ENSG00000121879,ENSG00000121892,ENSG00000122008,ENSG00000122420,ENSG00000122545,ENSG00000122566,ENSG00000122641,ENSG00000122643,ENSG00000122691,ENSG00000122729,ENSG00000122786,ENSG00000122861,ENSG00000122884,ENSG00000122958,ENSG00000123066,ENSG00000123095,ENSG00000123096,ENSG00000123104,ENSG00000123213,ENSG00000123240,ENSG00000123505,ENSG00000123562,ENSG00000123595,ENSG00000123685,ENSG00000123700,ENSG00000123728,ENSG00000123737,ENSG00000123983,ENSG00000124145,ENSG00000124151,ENSG00000124164,ENSG00000124207,ENSG00000124209,ENSG00000124356,ENSG00000124380,ENSG00000124383,ENSG00000124571,ENSG00000124767,ENSG00000124784,ENSG00000124788,ENSG00000124789,ENSG00000124875,ENSG00000124882,ENSG00000125148,ENSG00000125347,ENSG00000125398,ENSG00000125482,ENSG00000125538,ENSG00000125618,ENSG00000125676,ENSG00000125686,ENSG00000125691,ENSG00000125726,ENSG00000125730,ENSG00000125733,ENSG00000125826,ENSG00000125845,ENSG00000125971,ENSG00000126067,ENSG00000126261,ENSG00000126457,ENSG00000126524,ENSG00000126561,ENSG00000126749,ENSG00000126778,ENSG00000126858,ENSG00000127022,ENSG00000127314,ENSG00000127666,ENSG00000127955,ENSG00000128016,ENSG00000128039,ENSG00000128050,ENSG00000128271,ENSG00000128272,ENSG00000128274,ENSG00000128342,ENSG00000128641,ENSG00000128908,ENSG00000129055,ENSG00000129187,ENSG00000129226,ENSG00000129315,ENSG00000129515,ENSG00000129691,ENSG00000129810,ENSG00000130024,ENSG00000130066,ENSG00000130164,ENSG00000130202,ENSG00000130340,ENSG00000130396,ENSG00000130477,ENSG00000130513,ENSG00000130522,ENSG00000130779,ENSG00000130826,ENSG00000131100,ENSG00000131196,ENSG00000131323,ENSG00000131459,ENSG00000131508,ENSG00000131558,ENSG00000131781,ENSG00000131844,ENSG00000131873,ENSG00000131876,ENSG00000131966,ENSG00000131979,ENSG00000132109,ENSG00000132256,ENSG00000132341,ENSG00000132356,ENSG00000132357,ENSG00000132383,ENSG00000132475,ENSG00000132646,ENSG00000132664,ENSG00000132824,ENSG00000132842,ENSG00000133101,ENSG00000133313,ENSG00000133639,ENSG00000133703,ENSG00000133706,ENSG00000133731,ENSG00000133805,ENSG00000133818,ENSG00000133961,ENSG00000133983,ENSG00000134058,ENSG00000134070,ENSG00000134086,ENSG00000134107,ENSG00000134250,ENSG00000134255,ENSG00000134294,ENSG00000134308,ENSG00000134313,ENSG00000134318,ENSG00000134321,ENSG00000134326,ENSG00000134333,ENSG00000134352,ENSG00000134363,ENSG00000134453,ENSG00000134470,ENSG00000134539,ENSG00000134697,ENSG00000134910,ENSG00000134954,ENSG00000134987,ENSG00000135002,ENSG00000135018,ENSG00000135090,ENSG00000135114,ENSG00000135124,ENSG00000135336,ENSG00000135341,ENSG00000135535,ENSG00000135604,ENSG00000135605,ENSG00000135655,ENSG00000135679,ENSG00000135720,ENSG00000135766,ENSG00000135862,ENSG00000135919,ENSG00000135932,ENSG00000135945,ENSG00000136051,ENSG00000136100,ENSG00000136104,ENSG00000136111,ENSG00000136238,ENSG00000136244,ENSG00000136436,ENSG00000136492,ENSG00000136560,ENSG00000136738,ENSG00000136826,ENSG00000136870,ENSG00000136875,ENSG00000136891,ENSG00000136986,ENSG00000136997,ENSG00000137055,ENSG00000137154,ENSG00000137193,ENSG00000137267,ENSG00000137275,ENSG00000137312,ENSG00000137449,ENSG00000137462,ENSG00000137507,ENSG00000137710,ENSG00000137713,ENSG00000137752,ENSG00000137767,ENSG00000137801,ENSG00000137807,ENSG00000137812,ENSG00000137876,ENSG00000137947,ENSG00000137962,ENSG00000138018,ENSG00000138035,ENSG00000138135,ENSG00000138166,ENSG00000138193,ENSG00000138378,ENSG00000138385,ENSG00000138433,ENSG00000138448,ENSG00000138592,ENSG00000138675,ENSG00000138685,ENSG00000138735,ENSG00000138750,ENSG00000138760,ENSG00000138802,ENSG00000138821,ENSG00000139083,ENSG00000139154,ENSG00000139163,ENSG00000139318,ENSG00000139329,ENSG00000139372,ENSG00000139496,ENSG00000139505,ENSG00000139514,ENSG00000139644,ENSG00000139687,ENSG00000139734,ENSG00000139926,ENSG00000140105,ENSG00000140319,ENSG00000140379,ENSG00000140416,ENSG00000140443,ENSG00000140464,ENSG00000140575,ENSG00000140650,ENSG00000141076,ENSG00000141367,ENSG00000141380,ENSG00000141384,ENSG00000141424,ENSG00000141510,ENSG00000141580,ENSG00000141646,ENSG00000141682,ENSG00000142166,ENSG00000142192,ENSG00000142627,ENSG00000142731,ENSG00000142867,ENSG00000142892,ENSG00000143033,ENSG00000143179,ENSG00000143294,ENSG00000143322,ENSG00000143344,ENSG00000143368,ENSG00000143384,ENSG00000143390,ENSG00000143398,ENSG00000143514,ENSG00000143549,ENSG00000143641,ENSG00000143748,ENSG00000143753,ENSG00000143761,ENSG00000143870,ENSG00000143924,ENSG00000143970,ENSG00000143995,ENSG00000144224,ENSG00000144228,ENSG00000144285,ENSG00000144366,ENSG00000144381,ENSG00000144566,ENSG00000144713,ENSG00000144802,ENSG00000144810,ENSG00000144891,ENSG00000144935,ENSG00000144959,ENSG00000145041,ENSG00000145147,ENSG00000145216,ENSG00000145349,ENSG00000145365,ENSG00000145375,ENSG00000145425,ENSG00000145495,ENSG00000145555,ENSG00000145623,ENSG00000145632,ENSG00000145675,ENSG00000145725,ENSG00000145777,ENSG00000145901,ENSG00000145907,ENSG00000145908,ENSG00000146072,ENSG00000146232,ENSG00000146425,ENSG00000146574,ENSG00000146592,ENSG00000146648,ENSG00000146674,ENSG00000147010,ENSG00000147050,ENSG00000147065,ENSG00000147162,ENSG00000147168,ENSG00000147202,ENSG00000147274,ENSG00000147437,ENSG00000147604,ENSG00000147654,ENSG00000147677,ENSG00000147853,ENSG00000147872,ENSG00000147883,ENSG00000148082,ENSG00000148154,ENSG00000148344,ENSG00000148459,ENSG00000148498,ENSG00000148516,ENSG00000148572,ENSG00000148606,ENSG00000148634,ENSG00000148680,ENSG00000148926,ENSG00000149084,ENSG00000149554,ENSG00000149948,ENSG00000150093,ENSG00000150457,ENSG00000150459,ENSG00000150630,ENSG00000150760,ENSG00000150782,ENSG00000150991,ENSG00000150995,ENSG00000151012,ENSG00000151092,ENSG00000151151,ENSG00000151247,ENSG00000151292,ENSG00000151414,ENSG00000151461,ENSG00000151617,ENSG00000151665,ENSG00000151693,ENSG00000151694,ENSG00000151748,ENSG00000152223,ENSG00000152464,ENSG00000152518,ENSG00000152520,ENSG00000152661,ENSG00000152952,ENSG00000153037,ENSG00000153071,ENSG00000153113,ENSG00000153147,ENSG00000153187,ENSG00000153207,ENSG00000153234,ENSG00000153246,ENSG00000153317,ENSG00000153767,ENSG00000153827,ENSG00000153879,ENSG00000153944,ENSG00000153956,ENSG00000153989,ENSG00000153993,ENSG00000154174,ENSG00000154265,ENSG00000154451,ENSG00000154640,ENSG00000154710,ENSG00000155097,ENSG00000155189,ENSG00000155313,ENSG00000155380,ENSG00000155561,ENSG00000155657,ENSG00000155903,ENSG00000155975,ENSG00000156017,ENSG00000156052,ENSG00000156232,ENSG00000156256,ENSG00000156482,ENSG00000156508,ENSG00000156531,ENSG00000156587,ENSG00000156804,ENSG00000156970,ENSG00000157106,ENSG00000157168,ENSG00000157214,ENSG00000157224,ENSG00000157227,ENSG00000157500,ENSG00000157551,ENSG00000157557,ENSG00000157601,ENSG00000157625,ENSG00000157680,ENSG00000158019,ENSG00000158092,ENSG00000158470,ENSG00000158711,ENSG00000158987,ENSG00000159110,ENSG00000159128,ENSG00000159131,ENSG00000159200,ENSG00000159202,ENSG00000159216,ENSG00000159251,ENSG00000159261,ENSG00000159346,ENSG00000159399,ENSG00000159403,ENSG00000159921,ENSG00000160075,ENSG00000160209,ENSG00000160223,ENSG00000160551,ENSG00000160710,ENSG00000161011,ENSG00000161692,ENSG00000161921,ENSG00000161970,ENSG00000162129,ENSG00000162244,ENSG00000162407,ENSG00000162433,ENSG00000162434,ENSG00000162607,ENSG00000162645,ENSG00000162654,ENSG00000162692,ENSG00000162694,ENSG00000162711,ENSG00000162924,ENSG00000162928,ENSG00000163002,ENSG00000163069,ENSG00000163082,ENSG00000163104,ENSG00000163131,ENSG00000163132,ENSG00000163251,ENSG00000163297,ENSG00000163347,ENSG00000163378,ENSG00000163466,ENSG00000163512,ENSG00000163513,ENSG00000163527,ENSG00000163565,ENSG00000163584,ENSG00000163602,ENSG00000163625,ENSG00000163634,ENSG00000163655,ENSG00000163682,ENSG00000163714,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000163743,ENSG00000163751,ENSG00000163781,ENSG00000163811,ENSG00000163840,ENSG00000163904,ENSG00000163932,ENSG00000163938,ENSG00000164045,ENSG00000164136,ENSG00000164171,ENSG00000164181,ENSG00000164190,ENSG00000164251,ENSG00000164305,ENSG00000164327,ENSG00000164342,ENSG00000164400,ENSG00000164430,ENSG00000164548,ENSG00000164610,ENSG00000164611,ENSG00000164647,ENSG00000164683,ENSG00000164736,ENSG00000164754,ENSG00000164902,ENSG00000164924,ENSG00000164930,ENSG00000165029,ENSG00000165030,ENSG00000165119,ENSG00000165169,ENSG00000165195,ENSG00000165417,ENSG00000165434,ENSG00000165527,ENSG00000165632,ENSG00000165637,ENSG00000165671,ENSG00000165733,ENSG00000165806,ENSG00000166128,ENSG00000166147,ENSG00000166164,ENSG00000166224,ENSG00000166225,ENSG00000166233,ENSG00000166333,ENSG00000166340,ENSG00000166411,ENSG00000166483,ENSG00000166598,ENSG00000166710,ENSG00000166741,ENSG00000166747,ENSG00000166888,ENSG00000166889,ENSG00000166913,ENSG00000166923,ENSG00000166949,ENSG00000167004,ENSG00000167034,ENSG00000167080,ENSG00000167207,ENSG00000167553,ENSG00000167996,ENSG00000168062,ENSG00000168172,ENSG00000168214,ENSG00000168385,ENSG00000168394,ENSG00000168398,ENSG00000168461,ENSG00000168495,ENSG00000168610,ENSG00000168615,ENSG00000168685,ENSG00000168710,ENSG00000168811,ENSG00000168872,ENSG00000168959,ENSG00000169118,ENSG00000169139,ENSG00000169242,ENSG00000169245,ENSG00000169248,ENSG00000169252,ENSG00000169375,ENSG00000169429,ENSG00000169554,ENSG00000169604,ENSG00000169679,ENSG00000169715,ENSG00000169764,ENSG00000169826,ENSG00000169855,ENSG00000169946,ENSG00000169967,ENSG00000170017,ENSG00000170027,ENSG00000170142,ENSG00000170248,ENSG00000170315,ENSG00000170340,ENSG00000170364,ENSG00000170365,ENSG00000170471,ENSG00000170525,ENSG00000170542,ENSG00000170558,ENSG00000170581,ENSG00000170759,ENSG00000170775,ENSG00000170989,ENSG00000171150,ENSG00000171223,ENSG00000171466,ENSG00000171497,ENSG00000171522,ENSG00000171564,ENSG00000171606,ENSG00000171608,ENSG00000171634,ENSG00000171766,ENSG00000171824,ENSG00000171855,ENSG00000171860,ENSG00000171862,ENSG00000172071,ENSG00000172164,ENSG00000172172,ENSG00000172216,ENSG00000172260,ENSG00000172292,ENSG00000172331,ENSG00000172380,ENSG00000172602,ENSG00000172795,ENSG00000172888,ENSG00000172936,ENSG00000172986,ENSG00000173039,ENSG00000173040,ENSG00000173281,ENSG00000173473,ENSG00000173482,ENSG00000173530,ENSG00000173692,ENSG00000173846,ENSG00000173960,ENSG00000174021,ENSG00000174059,ENSG00000174136,ENSG00000174373,ENSG00000174405,ENSG00000174437,ENSG00000174444,ENSG00000174738,ENSG00000174748,ENSG00000174804,ENSG00000174953,ENSG00000175305,ENSG00000175354,ENSG00000175592,ENSG00000176105,ENSG00000176171,ENSG00000176597,ENSG00000176697,ENSG00000176928,ENSG00000177105,ENSG00000177119,ENSG00000177189,ENSG00000177283,ENSG00000177426,ENSG00000177606,ENSG00000177842,ENSG00000177879,ENSG00000178127,ENSG00000178445,ENSG00000178607,ENSG00000178691,ENSG00000178913,ENSG00000179295,ENSG00000179630,ENSG00000179750,ENSG00000179776,ENSG00000180182,ENSG00000180370,ENSG00000180628,ENSG00000180817,ENSG00000180914,ENSG00000181192,ENSG00000181555,ENSG00000181634,ENSG00000182158,ENSG00000182197,ENSG00000182326,ENSG00000182446,ENSG00000182541,ENSG00000182718,ENSG00000182782,ENSG00000183337,ENSG00000183454,ENSG00000183486,ENSG00000183696,ENSG00000183735,ENSG00000183765,ENSG00000184371,ENSG00000184384,ENSG00000184557,ENSG00000184588,ENSG00000184995,ENSG00000185015,ENSG00000185338,ENSG00000185650,ENSG00000185716,ENSG00000185745,ENSG00000185885,ENSG00000185947,ENSG00000185950,ENSG00000185963,ENSG00000186141,ENSG00000186432,ENSG00000186469,ENSG00000186591,ENSG00000187079,ENSG00000187193,ENSG00000187391,ENSG00000187498,ENSG00000187555,ENSG00000187608,ENSG00000187764,ENSG00000188396,ENSG00000188529,ENSG00000188554,ENSG00000188641,ENSG00000188710,ENSG00000188846,ENSG00000189042,ENSG00000189056,ENSG00000189067,ENSG00000189079,ENSG00000196083,ENSG00000196233,ENSG00000196247,ENSG00000196352,ENSG00000196387,ENSG00000196396,ENSG00000196419,ENSG00000196470,ENSG00000196504,ENSG00000196549,ENSG00000196569,ENSG00000196586,ENSG00000196639,ENSG00000196712,ENSG00000196776,ENSG00000196781,ENSG00000196867,ENSG00000196878,ENSG00000196914,ENSG00000196935,ENSG00000196954,ENSG00000197122,ENSG00000197142,ENSG00000197170,ENSG00000197208,ENSG00000197223,ENSG00000197249,ENSG00000197442,ENSG00000197548,ENSG00000197555,ENSG00000197563,ENSG00000197601,ENSG00000197632,ENSG00000197635,ENSG00000197646,ENSG00000197702,ENSG00000197780,ENSG00000197930,ENSG00000197965,ENSG00000198087,ENSG00000198121,ENSG00000198363,ENSG00000198380,ENSG00000198561,ENSG00000198604,ENSG00000198712,ENSG00000198727,ENSG00000198742,ENSG00000198763,ENSG00000198786,ENSG00000198804,ENSG00000198833,ENSG00000198836,ENSG00000198886,ENSG00000198888,ENSG00000198898,ENSG00000198938,ENSG00000198964,ENSG00000204103,ENSG00000204209,ENSG00000204217,ENSG00000204262,ENSG00000204351,ENSG00000204628,ENSG00000204642,ENSG00000204842,ENSG00000205339,ENSG00000205542,ENSG00000205809,ENSG00000211445,ENSG00000212907,ENSG00000213281,ENSG00000213341,ENSG00000213639,ENSG00000213689,ENSG00000213694,ENSG00000213853,ENSG00000214013,ENSG00000214274,ENSG00000215301,ENSG00000215472,ENSG00000221823,ENSG00000221914,ENSG00000221983,ENSG00000227507,ENSG00000228716,ENSG00000231925,ENSG00000232810,ENSG00000234745,ENSG00000239713,ENSG00000239900,ENSG00000242247,ENSG00000242616,ENSG00000243649,ENSG00000244687,ENSG00000251369,ENSG00000253710,ENSG00000255112,ENSG00000258643,ENSG00000263528,ENSG00000265808,ENSG00000266094,ENSG00000266412,ENSG00000267041,ENSG00000270800,ENSG00000271503,ENSG00000272391,ENSG00000272886,ENSG00000273841,ENSG00000274070,ENSG00000275052,ENSG00000277443,ENSG00000277462,ENSG00000278318,ENSG00000291237"
