"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","Pathways in cancer","KEGG:05200","false","4.279339233743383e-14","13.368623284559963","425","2018","122","14629","ENSG00000015475,ENSG00000023445,ENSG00000026103,ENSG00000027697,ENSG00000053747,ENSG00000055130,ENSG00000056558,ENSG00000058085,ENSG00000065135,ENSG00000067560,ENSG00000067900,ENSG00000073756,ENSG00000077150,ENSG00000077238,ENSG00000078401,ENSG00000080824,ENSG00000082701,ENSG00000092969,ENSG00000096384,ENSG00000096968,ENSG00000097007,ENSG00000100311,ENSG00000100644,ENSG00000100906,ENSG00000101384,ENSG00000104432,ENSG00000105327,ENSG00000105639,ENSG00000105810,ENSG00000109320,ENSG00000110330,ENSG00000112242,ENSG00000114251,ENSG00000115415,ENSG00000116016,ENSG00000116044,ENSG00000116717,ENSG00000116809,ENSG00000117020,ENSG00000117425,ENSG00000117461,ENSG00000120063,ENSG00000121879,ENSG00000122008,ENSG00000123975,ENSG00000124762,ENSG00000125845,ENSG00000126561,ENSG00000127191,ENSG00000127955,ENSG00000131323,ENSG00000131724,ENSG00000134086,ENSG00000134352,ENSG00000134470,ENSG00000134954,ENSG00000135679,ENSG00000135766,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000138378,ENSG00000138448,ENSG00000138675,ENSG00000138685,ENSG00000139679,ENSG00000139687,ENSG00000140464,ENSG00000141510,ENSG00000141682,ENSG00000142166,ENSG00000143924,ENSG00000144118,ENSG00000144891,ENSG00000146535,ENSG00000146648,ENSG00000147883,ENSG00000150093,ENSG00000150630,ENSG00000154582,ENSG00000159110,ENSG00000159128,ENSG00000159216,ENSG00000162434,ENSG00000163251,ENSG00000163513,ENSG00000164136,ENSG00000164171,ENSG00000164305,ENSG00000164930,ENSG00000165806,ENSG00000166598,ENSG00000166888,ENSG00000166949,ENSG00000167034,ENSG00000168398,ENSG00000168610,ENSG00000168685,ENSG00000168811,ENSG00000169429,ENSG00000170345,ENSG00000170581,ENSG00000171522,ENSG00000171608,ENSG00000172115,ENSG00000173039,ENSG00000174021,ENSG00000174804,ENSG00000175387,ENSG00000177283,ENSG00000177606,ENSG00000186469,ENSG00000186716,ENSG00000187498,ENSG00000196569,ENSG00000196591,ENSG00000196878,ENSG00000198121,ENSG00000213281,ENSG00000213341,ENSG00000242616,ENSG00000266412"
"KEGG","IL-17 signaling pathway","KEGG:04657","false","5.290590991868004e-14","13.276495811864422","68","2018","38","14629","ENSG00000055208,ENSG00000056972,ENSG00000069956,ENSG00000073756,ENSG00000080824,ENSG00000081041,ENSG00000082701,ENSG00000096384,ENSG00000100906,ENSG00000108342,ENSG00000108688,ENSG00000108691,ENSG00000109320,ENSG00000115009,ENSG00000118503,ENSG00000124875,ENSG00000125538,ENSG00000125740,ENSG00000127191,ENSG00000131323,ENSG00000136244,ENSG00000157625,ENSG00000163734,ENSG00000163735,ENSG00000163739,ENSG00000164305,ENSG00000164400,ENSG00000166598,ENSG00000169245,ENSG00000169429,ENSG00000170345,ENSG00000172216,ENSG00000173039,ENSG00000175592,ENSG00000177606,ENSG00000183735,ENSG00000213341,ENSG00000263528"
"KEGG","Hepatitis B","KEGG:05161","false","5.97271642931654e-13","12.223828104055293","141","2018","57","14629","ENSG00000003400,ENSG00000015475,ENSG00000026103,ENSG00000034152,ENSG00000055208,ENSG00000092969,ENSG00000095015,ENSG00000096968,ENSG00000100906,ENSG00000101096,ENSG00000105639,ENSG00000107201,ENSG00000109320,ENSG00000112242,ENSG00000115267,ENSG00000115415,ENSG00000115966,ENSG00000117020,ENSG00000117461,ENSG00000121879,ENSG00000124762,ENSG00000126561,ENSG00000127666,ENSG00000128272,ENSG00000131196,ENSG00000131323,ENSG00000136244,ENSG00000136997,ENSG00000137462,ENSG00000138378,ENSG00000139687,ENSG00000141510,ENSG00000142166,ENSG00000146592,ENSG00000162434,ENSG00000163513,ENSG00000164305,ENSG00000164924,ENSG00000166888,ENSG00000166949,ENSG00000168610,ENSG00000169429,ENSG00000170345,ENSG00000170581,ENSG00000171608,ENSG00000171855,ENSG00000172115,ENSG00000172936,ENSG00000173039,ENSG00000177606,ENSG00000183735,ENSG00000185507,ENSG00000197122,ENSG00000213281,ENSG00000213341,ENSG00000215301,ENSG00000263528"
"KEGG","KEGG root term","KEGG:00000","false","1.8769763889180173e-12","11.72654119047248","6062","2018","994","14629","ENSG00000000419,ENSG00000000938,ENSG00000002549,ENSG00000003056,ENSG00000003400,ENSG00000003402,ENSG00000003436,ENSG00000004961,ENSG00000005483,ENSG00000005812,ENSG00000006210,ENSG00000007908,ENSG00000008517,ENSG00000008838,ENSG00000008952,ENSG00000010030,ENSG00000010539,ENSG00000011405,ENSG00000011422,ENSG00000011566,ENSG00000012660,ENSG00000013297,ENSG00000015475,ENSG00000019549,ENSG00000020426,ENSG00000020633,ENSG00000023287,ENSG00000023445,ENSG00000025708,ENSG00000026103,ENSG00000026508,ENSG00000027075,ENSG00000027697,ENSG00000028277,ENSG00000030066,ENSG00000033050,ENSG00000034152,ENSG00000034713,ENSG00000035687,ENSG00000038002,ENSG00000038210,ENSG00000038427,ENSG00000039139,ENSG00000040199,ENSG00000041357,ENSG00000041982,ENSG00000048052,ENSG00000049249,ENSG00000049759,ENSG00000052795,ENSG00000053747,ENSG00000054523,ENSG00000055044,ENSG00000055130,ENSG00000055208,ENSG00000055332,ENSG00000056558,ENSG00000056972,ENSG00000058085,ENSG00000058668,ENSG00000060642,ENSG00000060688,ENSG00000062716,ENSG00000063601,ENSG00000064313,ENSG00000065135,ENSG00000065150,ENSG00000065183,ENSG00000065243,ENSG00000065427,ENSG00000065534,ENSG00000065911,ENSG00000066777,ENSG00000066926,ENSG00000067066,ENSG00000067560,ENSG00000067900,ENSG00000068366,ENSG00000068878,ENSG00000068912,ENSG00000069345,ENSG00000069399,ENSG00000069869,ENSG00000069956,ENSG00000070367,ENSG00000070785,ENSG00000070961,ENSG00000071054,ENSG00000072274,ENSG00000072364,ENSG00000072401,ENSG00000072682,ENSG00000073756,ENSG00000074319,ENSG00000074695,ENSG00000075213,ENSG00000075223,ENSG00000075426,ENSG00000075711,ENSG00000075945,ENSG00000077097,ENSG00000077150,ENSG00000077238,ENSG00000077380,ENSG00000078081,ENSG00000078124,ENSG00000078269,ENSG00000078401,ENSG00000079246,ENSG00000079332,ENSG00000079335,ENSG00000080345,ENSG00000080815,ENSG00000080824,ENSG00000081014,ENSG00000081041,ENSG00000082258,ENSG00000082701,ENSG00000083520,ENSG00000083799,ENSG00000084073,ENSG00000084112,ENSG00000084636,ENSG00000085063,ENSG00000085117,ENSG00000085224,ENSG00000085662,ENSG00000086061,ENSG00000086062,ENSG00000086065,ENSG00000086200,ENSG00000086544,ENSG00000087053,ENSG00000087074,ENSG00000087095,ENSG00000087470,ENSG00000088451,ENSG00000088826,ENSG00000088930,ENSG00000089009,ENSG00000089127,ENSG00000090054,ENSG00000090060,ENSG00000090339,ENSG00000090376,ENSG00000090776,ENSG00000091140,ENSG00000091436,ENSG00000092010,ENSG00000092020,ENSG00000092199,ENSG00000092964,ENSG00000092969,ENSG00000094880,ENSG00000095015,ENSG00000096063,ENSG00000096384,ENSG00000096401,ENSG00000096696,ENSG00000096717,ENSG00000096968,ENSG00000097007,ENSG00000097033,ENSG00000099810,ENSG00000099937,ENSG00000099968,ENSG00000100219,ENSG00000100234,ENSG00000100298,ENSG00000100311,ENSG00000100342,ENSG00000100401,ENSG00000100567,ENSG00000100600,ENSG00000100603,ENSG00000100625,ENSG00000100644,ENSG00000100883,ENSG00000100902,ENSG00000100906,ENSG00000100911,ENSG00000100941,ENSG00000101017,ENSG00000101096,ENSG00000101276,ENSG00000101310,ENSG00000101347,ENSG00000101384,ENSG00000101421,ENSG00000101608,ENSG00000101670,ENSG00000101888,ENSG00000101972,ENSG00000101974,ENSG00000102038,ENSG00000102172,ENSG00000102189,ENSG00000102265,ENSG00000102524,ENSG00000102554,ENSG00000102794,ENSG00000103313,ENSG00000103342,ENSG00000103855,ENSG00000103966,ENSG00000104093,ENSG00000104267,ENSG00000104312,ENSG00000104320,ENSG00000104321,ENSG00000104331,ENSG00000104343,ENSG00000104356,ENSG00000104388,ENSG00000104408,ENSG00000104432,ENSG00000104518,ENSG00000104635,ENSG00000104689,ENSG00000104695,ENSG00000104825,ENSG00000104856,ENSG00000104885,ENSG00000104951,ENSG00000105143,ENSG00000105246,ENSG00000105327,ENSG00000105401,ENSG00000105639,ENSG00000105656,ENSG00000105810,ENSG00000105835,ENSG00000105849,ENSG00000105855,ENSG00000105971,ENSG00000105974,ENSG00000106052,ENSG00000106366,ENSG00000106462,ENSG00000106546,ENSG00000106588,ENSG00000106591,ENSG00000106829,ENSG00000107201,ENSG00000107262,ENSG00000107798,ENSG00000107815,ENSG00000107937,ENSG00000107968,ENSG00000107984,ENSG00000108061,ENSG00000108179,ENSG00000108342,ENSG00000108395,ENSG00000108423,ENSG00000108510,ENSG00000108551,ENSG00000108651,ENSG00000108654,ENSG00000108669,ENSG00000108688,ENSG00000108691,ENSG00000108771,ENSG00000108854,ENSG00000108953,ENSG00000109320,ENSG00000109321,ENSG00000109332,ENSG00000109534,ENSG00000109606,ENSG00000109743,ENSG00000109787,ENSG00000109861,ENSG00000110047,ENSG00000110080,ENSG00000110218,ENSG00000110330,ENSG00000110435,ENSG00000110700,ENSG00000110713,ENSG00000110911,ENSG00000111196,ENSG00000111229,ENSG00000111252,ENSG00000111266,ENSG00000111331,ENSG00000111335,ENSG00000111450,ENSG00000111596,ENSG00000111642,ENSG00000111670,ENSG00000111817,ENSG00000111846,ENSG00000111880,ENSG00000111885,ENSG00000111912,ENSG00000112242,ENSG00000112339,ENSG00000112378,ENSG00000112697,ENSG00000112851,ENSG00000112972,ENSG00000113013,ENSG00000113070,ENSG00000113240,ENSG00000113407,ENSG00000113504,ENSG00000113575,ENSG00000113580,ENSG00000113615,ENSG00000113643,ENSG00000113645,ENSG00000113742,ENSG00000113916,ENSG00000114019,ENSG00000114251,ENSG00000114446,ENSG00000114686,ENSG00000114861,ENSG00000114978,ENSG00000115008,ENSG00000115009,ENSG00000115053,ENSG00000115091,ENSG00000115128,ENSG00000115267,ENSG00000115368,ENSG00000115415,ENSG00000115419,ENSG00000115594,ENSG00000115602,ENSG00000115604,ENSG00000115652,ENSG00000115825,ENSG00000115875,ENSG00000115919,ENSG00000115947,ENSG00000115966,ENSG00000116016,ENSG00000116044,ENSG00000116120,ENSG00000116406,ENSG00000116489,ENSG00000116584,ENSG00000116663,ENSG00000116675,ENSG00000116711,ENSG00000116717,ENSG00000116752,ENSG00000116809,ENSG00000116833,ENSG00000116863,ENSG00000117020,ENSG00000117143,ENSG00000117226,ENSG00000117228,ENSG00000117360,ENSG00000117425,ENSG00000117461,ENSG00000117479,ENSG00000117525,ENSG00000117594,ENSG00000117614,ENSG00000117758,ENSG00000118217,ENSG00000118503,ENSG00000118515,ENSG00000118523,ENSG00000118985,ENSG00000119048,ENSG00000119139,ENSG00000119318,ENSG00000119508,ENSG00000119661,ENSG00000119707,ENSG00000119953,ENSG00000120063,ENSG00000120137,ENSG00000120158,ENSG00000120217,ENSG00000120337,ENSG00000120370,ENSG00000120705,ENSG00000120889,ENSG00000120910,ENSG00000121060,ENSG00000121858,ENSG00000121879,ENSG00000122008,ENSG00000122026,ENSG00000122406,ENSG00000122420,ENSG00000122565,ENSG00000122566,ENSG00000122641,ENSG00000122643,ENSG00000122691,ENSG00000122729,ENSG00000122786,ENSG00000122861,ENSG00000122958,ENSG00000123095,ENSG00000123096,ENSG00000123240,ENSG00000123505,ENSG00000123545,ENSG00000123562,ENSG00000123595,ENSG00000123684,ENSG00000123685,ENSG00000123700,ENSG00000123728,ENSG00000123737,ENSG00000123975,ENSG00000123983,ENSG00000124145,ENSG00000124209,ENSG00000124217,ENSG00000124380,ENSG00000124383,ENSG00000124571,ENSG00000124688,ENSG00000124762,ENSG00000124767,ENSG00000124784,ENSG00000124789,ENSG00000124875,ENSG00000124882,ENSG00000125148,ENSG00000125257,ENSG00000125347,ENSG00000125538,ENSG00000125657,ENSG00000125691,ENSG00000125726,ENSG00000125730,ENSG00000125733,ENSG00000125740,ENSG00000125826,ENSG00000125845,ENSG00000125870,ENSG00000126067,ENSG00000126457,ENSG00000126561,ENSG00000126778,ENSG00000127191,ENSG00000127314,ENSG00000127666,ENSG00000127955,ENSG00000128016,ENSG00000128271,ENSG00000128272,ENSG00000128274,ENSG00000128342,ENSG00000128641,ENSG00000128829,ENSG00000129055,ENSG00000129084,ENSG00000129673,ENSG00000130066,ENSG00000130164,ENSG00000130202,ENSG00000130368,ENSG00000130513,ENSG00000130707,ENSG00000130779,ENSG00000130826,ENSG00000131196,ENSG00000131323,ENSG00000131459,ENSG00000131482,ENSG00000131724,ENSG00000131871,ENSG00000131873,ENSG00000131876,ENSG00000131979,ENSG00000132109,ENSG00000132256,ENSG00000132475,ENSG00000132661,ENSG00000132664,ENSG00000132953,ENSG00000132963,ENSG00000133111,ENSG00000133313,ENSG00000133639,ENSG00000133805,ENSG00000133818,ENSG00000133961,ENSG00000134001,ENSG00000134070,ENSG00000134086,ENSG00000134107,ENSG00000134255,ENSG00000134294,ENSG00000134321,ENSG00000134326,ENSG00000134352,ENSG00000134363,ENSG00000134453,ENSG00000134470,ENSG00000134697,ENSG00000134852,ENSG00000134954,ENSG00000134987,ENSG00000135002,ENSG00000135114,ENSG00000135535,ENSG00000135587,ENSG00000135604,ENSG00000135655,ENSG00000135679,ENSG00000135766,ENSG00000135919,ENSG00000135932,ENSG00000136026,ENSG00000136051,ENSG00000136100,ENSG00000136111,ENSG00000136244,ENSG00000136436,ENSG00000136521,ENSG00000136560,ENSG00000136603,ENSG00000136810,ENSG00000136826,ENSG00000136875,ENSG00000136888,ENSG00000136891,ENSG00000136997,ENSG00000137154,ENSG00000137193,ENSG00000137267,ENSG00000137275,ENSG00000137285,ENSG00000137462,ENSG00000137507,ENSG00000137563,ENSG00000137713,ENSG00000137752,ENSG00000137767,ENSG00000137876,ENSG00000137944,ENSG00000137947,ENSG00000138018,ENSG00000138035,ENSG00000138036,ENSG00000138071,ENSG00000138135,ENSG00000138166,ENSG00000138182,ENSG00000138193,ENSG00000138279,ENSG00000138326,ENSG00000138378,ENSG00000138385,ENSG00000138448,ENSG00000138495,ENSG00000138675,ENSG00000138685,ENSG00000138750,ENSG00000138758,ENSG00000138760,ENSG00000138835,ENSG00000139083,ENSG00000139180,ENSG00000139318,ENSG00000139329,ENSG00000139372,ENSG00000139496,ENSG00000139505,ENSG00000139624,ENSG00000139679,ENSG00000139687,ENSG00000139734,ENSG00000139926,ENSG00000140105,ENSG00000140379,ENSG00000140416,ENSG00000140464,ENSG00000140650,ENSG00000140750,ENSG00000141076,ENSG00000141194,ENSG00000141337,ENSG00000141380,ENSG00000141384,ENSG00000141424,ENSG00000141510,ENSG00000141682,ENSG00000142166,ENSG00000142227,ENSG00000142627,ENSG00000142867,ENSG00000142937,ENSG00000143179,ENSG00000143322,ENSG00000143384,ENSG00000143390,ENSG00000143398,ENSG00000143514,ENSG00000143545,ENSG00000143641,ENSG00000143742,ENSG00000143753,ENSG00000143761,ENSG00000143924,ENSG00000143947,ENSG00000144118,ENSG00000144130,ENSG00000144381,ENSG00000144580,ENSG00000144635,ENSG00000144744,ENSG00000144802,ENSG00000144810,ENSG00000144891,ENSG00000144959,ENSG00000145147,ENSG00000145216,ENSG00000145365,ENSG00000145425,ENSG00000145623,ENSG00000145632,ENSG00000145725,ENSG00000145777,ENSG00000145901,ENSG00000145907,ENSG00000145982,ENSG00000146072,ENSG00000146232,ENSG00000146535,ENSG00000146592,ENSG00000146648,ENSG00000147050,ENSG00000147065,ENSG00000147669,ENSG00000147853,ENSG00000147883,ENSG00000148154,ENSG00000148344,ENSG00000148634,ENSG00000148926,ENSG00000149089,ENSG00000149948,ENSG00000150093,ENSG00000150630,ENSG00000150782,ENSG00000150991,ENSG00000151012,ENSG00000151151,ENSG00000151247,ENSG00000151414,ENSG00000151532,ENSG00000151694,ENSG00000151702,ENSG00000151748,ENSG00000152518,ENSG00000152520,ENSG00000152661,ENSG00000152952,ENSG00000153071,ENSG00000153147,ENSG00000153187,ENSG00000153234,ENSG00000153574,ENSG00000153879,ENSG00000153989,ENSG00000154174,ENSG00000154265,ENSG00000154451,ENSG00000154582,ENSG00000154640,ENSG00000155189,ENSG00000155380,ENSG00000155561,ENSG00000155975,ENSG00000156256,ENSG00000156508,ENSG00000156587,ENSG00000157106,ENSG00000157214,ENSG00000157224,ENSG00000157557,ENSG00000157601,ENSG00000157625,ENSG00000158470,ENSG00000159110,ENSG00000159128,ENSG00000159131,ENSG00000159200,ENSG00000159202,ENSG00000159216,ENSG00000159261,ENSG00000159322,ENSG00000159403,ENSG00000159593,ENSG00000159921,ENSG00000160223,ENSG00000160551,ENSG00000160710,ENSG00000160716,ENSG00000161921,ENSG00000162407,ENSG00000162434,ENSG00000162607,ENSG00000162645,ENSG00000162654,ENSG00000162692,ENSG00000162694,ENSG00000162711,ENSG00000162924,ENSG00000163002,ENSG00000163082,ENSG00000163131,ENSG00000163132,ENSG00000163251,ENSG00000163297,ENSG00000163347,ENSG00000163513,ENSG00000163558,ENSG00000163565,ENSG00000163602,ENSG00000163634,ENSG00000163636,ENSG00000163682,ENSG00000163719,ENSG00000163734,ENSG00000163735,ENSG00000163738,ENSG00000163739,ENSG00000163840,ENSG00000163932,ENSG00000163938,ENSG00000163939,ENSG00000164136,ENSG00000164162,ENSG00000164171,ENSG00000164181,ENSG00000164305,ENSG00000164327,ENSG00000164400,ENSG00000164430,ENSG00000164548,ENSG00000164611,ENSG00000164647,ENSG00000164733,ENSG00000164736,ENSG00000164924,ENSG00000164930,ENSG00000165029,ENSG00000165030,ENSG00000165119,ENSG00000165169,ENSG00000165271,ENSG00000165434,ENSG00000165527,ENSG00000165630,ENSG00000165704,ENSG00000165806,ENSG00000166128,ENSG00000166164,ENSG00000166224,ENSG00000166333,ENSG00000166523,ENSG00000166598,ENSG00000166710,ENSG00000166741,ENSG00000166888,ENSG00000166889,ENSG00000166949,ENSG00000167034,ENSG00000167207,ENSG00000167468,ENSG00000167981,ENSG00000167987,ENSG00000167996,ENSG00000168062,ENSG00000168374,ENSG00000168394,ENSG00000168398,ENSG00000168495,ENSG00000168610,ENSG00000168615,ENSG00000168685,ENSG00000168710,ENSG00000168811,ENSG00000168959,ENSG00000169016,ENSG00000169242,ENSG00000169245,ENSG00000169248,ENSG00000169251,ENSG00000169252,ENSG00000169429,ENSG00000169554,ENSG00000169715,ENSG00000169764,ENSG00000169826,ENSG00000170017,ENSG00000170027,ENSG00000170142,ENSG00000170191,ENSG00000170312,ENSG00000170340,ENSG00000170345,ENSG00000170365,ENSG00000170525,ENSG00000170542,ENSG00000170581,ENSG00000170606,ENSG00000170759,ENSG00000170989,ENSG00000171150,ENSG00000171174,ENSG00000171223,ENSG00000171302,ENSG00000171310,ENSG00000171522,ENSG00000171566,ENSG00000171608,ENSG00000171766,ENSG00000171793,ENSG00000171855,ENSG00000171860,ENSG00000171863,ENSG00000172115,ENSG00000172172,ENSG00000172216,ENSG00000172331,ENSG00000172602,ENSG00000172795,ENSG00000172869,ENSG00000172936,ENSG00000172986,ENSG00000173039,ENSG00000173281,ENSG00000173846,ENSG00000174021,ENSG00000174059,ENSG00000174136,ENSG00000174405,ENSG00000174804,ENSG00000175354,ENSG00000175387,ENSG00000175592,ENSG00000176102,ENSG00000176105,ENSG00000176170,ENSG00000176383,ENSG00000176597,ENSG00000176697,ENSG00000176928,ENSG00000177189,ENSG00000177283,ENSG00000177426,ENSG00000177606,ENSG00000177842,ENSG00000178127,ENSG00000178607,ENSG00000178691,ENSG00000178913,ENSG00000179295,ENSG00000179630,ENSG00000179950,ENSG00000180628,ENSG00000180817,ENSG00000180914,ENSG00000181634,ENSG00000181924,ENSG00000182326,ENSG00000182541,ENSG00000183337,ENSG00000183486,ENSG00000183696,ENSG00000183735,ENSG00000184371,ENSG00000184384,ENSG00000184557,ENSG00000184588,ENSG00000185338,ENSG00000185507,ENSG00000185650,ENSG00000185716,ENSG00000185745,ENSG00000185947,ENSG00000186432,ENSG00000186469,ENSG00000186716,ENSG00000186891,ENSG00000187193,ENSG00000187498,ENSG00000187608,ENSG00000188290,ENSG00000188342,ENSG00000188396,ENSG00000188641,ENSG00000188687,ENSG00000188846,ENSG00000189067,ENSG00000196083,ENSG00000196233,ENSG00000196352,ENSG00000196387,ENSG00000196396,ENSG00000196419,ENSG00000196455,ENSG00000196470,ENSG00000196569,ENSG00000196591,ENSG00000196639,ENSG00000196739,ENSG00000196776,ENSG00000196781,ENSG00000196878,ENSG00000196954,ENSG00000197122,ENSG00000197142,ENSG00000197170,ENSG00000197208,ENSG00000197249,ENSG00000197442,ENSG00000197532,ENSG00000197632,ENSG00000197635,ENSG00000197646,ENSG00000197780,ENSG00000197965,ENSG00000198060,ENSG00000198087,ENSG00000198121,ENSG00000198435,ENSG00000198563,ENSG00000198604,ENSG00000198642,ENSG00000198712,ENSG00000198742,ENSG00000198856,ENSG00000198898,ENSG00000198959,ENSG00000198964,ENSG00000204103,ENSG00000204209,ENSG00000204262,ENSG00000204264,ENSG00000204267,ENSG00000204516,ENSG00000204525,ENSG00000204642,ENSG00000205220,ENSG00000205339,ENSG00000205362,ENSG00000205542,ENSG00000205809,ENSG00000211445,ENSG00000213281,ENSG00000213341,ENSG00000213585,ENSG00000213639,ENSG00000213689,ENSG00000213694,ENSG00000213741,ENSG00000213923,ENSG00000215301,ENSG00000215472,ENSG00000227507,ENSG00000231925,ENSG00000234745,ENSG00000239282,ENSG00000239713,ENSG00000241878,ENSG00000242247,ENSG00000242616,ENSG00000243147,ENSG00000243509,ENSG00000243649,ENSG00000244731,ENSG00000254087,ENSG00000257594,ENSG00000259207,ENSG00000259332,ENSG00000263528,ENSG00000265808,ENSG00000266412,ENSG00000267534,ENSG00000271503,ENSG00000272886,ENSG00000273749,ENSG00000275052,ENSG00000277161,ENSG00000277443,ENSG00000277462,ENSG00000284194,ENSG00000291237"
"KEGG","Human cytomegalovirus infection","KEGG:05163","false","7.874470119535906e-11","10.103778660637293","181","2018","63","14629","ENSG00000006210,ENSG00000015475,ENSG00000026103,ENSG00000065135,ENSG00000067560,ENSG00000067900,ENSG00000073756,ENSG00000082701,ENSG00000100906,ENSG00000101096,ENSG00000105810,ENSG00000108691,ENSG00000109320,ENSG00000112242,ENSG00000115594,ENSG00000115966,ENSG00000117020,ENSG00000117461,ENSG00000120063,ENSG00000120910,ENSG00000121879,ENSG00000124762,ENSG00000125538,ENSG00000127191,ENSG00000127955,ENSG00000128272,ENSG00000131196,ENSG00000135679,ENSG00000136244,ENSG00000136997,ENSG00000137275,ENSG00000138448,ENSG00000139687,ENSG00000141510,ENSG00000146535,ENSG00000146592,ENSG00000146648,ENSG00000162434,ENSG00000164305,ENSG00000164430,ENSG00000166710,ENSG00000168394,ENSG00000168610,ENSG00000169429,ENSG00000171522,ENSG00000171608,ENSG00000171855,ENSG00000172115,ENSG00000173039,ENSG00000174021,ENSG00000183735,ENSG00000186469,ENSG00000197122,ENSG00000204267,ENSG00000204525,ENSG00000204642,ENSG00000213281,ENSG00000213341,ENSG00000231925,ENSG00000234745,ENSG00000242616,ENSG00000259207,ENSG00000271503"
"KEGG","NF-kappa B signaling pathway","KEGG:04064","false","8.622008645420495e-11","10.064391546008165","81","2018","38","14629","ENSG00000003402,ENSG00000023445,ENSG00000055208,ENSG00000056558,ENSG00000073756,ENSG00000077150,ENSG00000081041,ENSG00000083799,ENSG00000090339,ENSG00000100906,ENSG00000101017,ENSG00000102524,ENSG00000104856,ENSG00000107201,ENSG00000109320,ENSG00000110330,ENSG00000115594,ENSG00000116717,ENSG00000118503,ENSG00000121060,ENSG00000122861,ENSG00000125538,ENSG00000127191,ENSG00000127666,ENSG00000131323,ENSG00000137275,ENSG00000140379,ENSG00000142867,ENSG00000157625,ENSG00000162692,ENSG00000163734,ENSG00000163739,ENSG00000169429,ENSG00000172936,ENSG00000173039,ENSG00000213341,ENSG00000227507,ENSG00000254087"
"KEGG","Th17 cell differentiation","KEGG:04659","false","3.171000702751433e-10","9.498803661725344","73","2018","35","14629","ENSG00000027697,ENSG00000077238,ENSG00000080824,ENSG00000096384,ENSG00000096968,ENSG00000100644,ENSG00000100906,ENSG00000101096,ENSG00000104825,ENSG00000105246,ENSG00000105639,ENSG00000106546,ENSG00000109320,ENSG00000115415,ENSG00000115594,ENSG00000120910,ENSG00000125538,ENSG00000126561,ENSG00000131196,ENSG00000134352,ENSG00000136244,ENSG00000146232,ENSG00000159128,ENSG00000159216,ENSG00000162434,ENSG00000163513,ENSG00000166888,ENSG00000166949,ENSG00000168610,ENSG00000170345,ENSG00000173039,ENSG00000175387,ENSG00000177606,ENSG00000196083,ENSG00000213341"
"KEGG","Cytosolic DNA-sensing pathway","KEGG:04623","false","2.4236518288283993e-9","8.6155297688618","63","2018","31","14629","ENSG00000100906,ENSG00000101347,ENSG00000103313,ENSG00000104518,ENSG00000104825,ENSG00000107201,ENSG00000109320,ENSG00000125538,ENSG00000132664,ENSG00000136244,ENSG00000137275,ENSG00000137752,ENSG00000145907,ENSG00000147669,ENSG00000150782,ENSG00000160710,ENSG00000162711,ENSG00000163565,ENSG00000164305,ENSG00000164430,ENSG00000165806,ENSG00000168495,ENSG00000169245,ENSG00000171855,ENSG00000173039,ENSG00000183735,ENSG00000185507,ENSG00000213341,ENSG00000213689,ENSG00000263528,ENSG00000271503"
"KEGG","JAK-STAT signaling pathway","KEGG:04630","false","2.5119673736184404e-9","8.599986005679067","108","2018","43","14629","ENSG00000027697,ENSG00000077238,ENSG00000096968,ENSG00000100311,ENSG00000104432,ENSG00000105639,ENSG00000108342,ENSG00000115415,ENSG00000117020,ENSG00000117461,ENSG00000121879,ENSG00000124762,ENSG00000126561,ENSG00000128342,ENSG00000131724,ENSG00000134352,ENSG00000134470,ENSG00000136244,ENSG00000136997,ENSG00000137193,ENSG00000138378,ENSG00000142166,ENSG00000143384,ENSG00000145623,ENSG00000145777,ENSG00000146648,ENSG00000159110,ENSG00000159128,ENSG00000162434,ENSG00000164136,ENSG00000164400,ENSG00000166888,ENSG00000168610,ENSG00000168685,ENSG00000168811,ENSG00000170581,ENSG00000171150,ENSG00000171608,ENSG00000171855,ENSG00000175354,ENSG00000179295,ENSG00000184557,ENSG00000185338"
"KEGG","Legionellosis","KEGG:05134","false","2.9838221114180165e-9","8.525227072061439","50","2018","27","14629","ENSG00000077150,ENSG00000079332,ENSG00000081041,ENSG00000099968,ENSG00000100906,ENSG00000109320,ENSG00000112339,ENSG00000113240,ENSG00000125538,ENSG00000125730,ENSG00000136244,ENSG00000137462,ENSG00000137752,ENSG00000143761,ENSG00000144381,ENSG00000150782,ENSG00000156508,ENSG00000163734,ENSG00000163739,ENSG00000164305,ENSG00000165806,ENSG00000168811,ENSG00000169429,ENSG00000172115,ENSG00000172936,ENSG00000173039,ENSG00000265808"
"KEGG","Inflammatory bowel disease","KEGG:05321","false","3.5506952458379877e-9","8.449686601348239","35","2018","22","14629","ENSG00000027697,ENSG00000077238,ENSG00000092969,ENSG00000109320,ENSG00000115008,ENSG00000115415,ENSG00000115604,ENSG00000125538,ENSG00000131196,ENSG00000136244,ENSG00000137462,ENSG00000138378,ENSG00000150782,ENSG00000159128,ENSG00000166888,ENSG00000166949,ENSG00000167207,ENSG00000168610,ENSG00000168811,ENSG00000173039,ENSG00000175387,ENSG00000177606"
