GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL
ENSG00000000003.16	764.551398247916	-0.000117282978086207	0.00806553121150947	0.873333244476632	0.99959315907267	TSPAN6
ENSG00000000419.14	987.726378045828	-7.16111641869857e-05	0.00807481957334353	0.908220766286394	0.99959315907267	DPM1
ENSG00000000457.14	317.005238637265	0.000397642834159701	0.00809514695450435	0.460195004402787	0.99959315907267	SCYL3
ENSG00000000460.17	808.730737689088	0.000978384497427978	0.00814645020902207	0.209286972198777	0.99959315907267	C1orf112
ENSG00000000938.13	21.4353796670881	-9.83835317154228e-05	0.00809831088745998	0.569919067228264	0.99959315907267	FGR
ENSG00000000971.17	774.250531276365	-3.18870319742841e-05	0.0080719647578212	0.953972503450569	0.99959315907267	CFH
ENSG00000001036.14	2529.28962055623	0.000162854487032878	0.0080060509582314	0.99551629765303	0.999846914357316	FUCA2
ENSG00000001084.13	609.667136462859	-5.31762190907364e-05	0.00807849184980971	0.92570073141512	0.99959315907267	GCLC
ENSG00000001167.15	1439.25821068787	-0.000486955161406132	0.00805918504124275	0.619675932103243	0.99959315907267	NFYA
ENSG00000001460.18	84.9099017804562	-0.000262865549015815	0.00810236076748727	0.244383137910356	0.99959315907267	STPG1
ENSG00000001461.17	693.951879585634	0.000830593470523326	0.00812527457788766	0.246035439690228	0.99959315907267	NIPAL3
ENSG00000001497.18	1742.99007240052	-0.000505136373762648	0.0080534738144643	0.644884371753913	0.99959315907267	LAS1L
ENSG00000001561.7	17.1646759845674	5.51658004217174e-05	0.00809804440033142	0.728508045411923	0.99959315907267	ENPP4
ENSG00000001617.12	4104.62783446217	-0.003131941331932	0.00891370722102566	0.00908677042518995	0.668803299764366	SEMA3F
ENSG00000001629.10	2036.8093004461	6.98455289831192e-05	0.00808055170353084	0.899159830165857	0.99959315907267	ANKIB1
ENSG00000001630.18	2727.19184867581	0.00070535235591999	0.00805667699837419	0.530461008669663	0.99959315907267	CYP51A1
ENSG00000001631.17	997.948959589639	-0.000392778268207574	0.00806698520912641	0.643231141417434	0.99959315907267	KRIT1
ENSG00000002016.18	270.591572287067	0.000299684154289855	0.00810023108228979	0.266214341872367	0.99959315907267	RAD52
ENSG00000002079.14	16.7809364688102	-8.33902306443913e-05	0.00809967911709232	0.23610550027257	0.99959315907267	MYH16
ENSG00000002330.14	661.233262737654	0.000337946116913268	0.00808644909583704	0.575773727584611	0.99959315907267	BAD
ENSG00000002549.13	3920.67180779471	0.00020147652889337	0.00803069452435777	0.542064403175701	0.99959315907267	LAP3
ENSG00000002586.20	3371.36150833718	-0.000715891615751892	0.00810302564080711	0.340973198762891	0.99959315907267	CD99
ENSG00000002822.16	1042.40491752541	0.00198859023588974	0.00840828805088212	0.028472413257079	0.931609576067223	MAD1L1
ENSG00000002834.19	11766.2537778105	-0.000304054878919384	0.00791610227240398	0.858336376856516	0.99959315907267	LASP1
ENSG00000002919.15	692.985909347672	-0.000118733213028936	0.00808413285450094	0.814502994479532	0.99959315907267	SNX11
ENSG00000003056.8	4053.98730334262	0.00137826459124502	0.00817858102533943	0.243354983202161	0.99959315907267	M6PR
ENSG00000003137.9	15.0984437396603	0.000158237353697312	0.00810101223509412	0.110445508709208	0.99959315907267	CYP26B1
ENSG00000003249.15	478.033396597423	-0.000469870002275506	0.00808030903427332	0.522774121921234	0.99959315907267	DBNDD1
ENSG00000003393.16	1461.77388886908	0.000907893900227861	0.00813175308086315	0.258374701605847	0.99959315907267	ALS2
ENSG00000003400.16	273.473002589544	0.000398403814501645	0.00808871860959973	0.522967317452819	0.99959315907267	CASP10
ENSG00000003402.21	1651.63338770769	-0.00113036029681558	0.00816525330563075	0.188081217583983	0.99959315907267	CFLAR
ENSG00000003436.16	5044.43209102117	0.00242247213273436	0.00853928758338937	0.0437497559022143	0.998123927461165	TFPI
ENSG00000003509.16	276.426053906822	-4.47634972589458e-05	0.00808349220466484	0.926012632501348	0.99959315907267	NDUFAF7
