GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000139180	1546.53240981718	-0.191895451404147	0.0607694713888331	0.000345492646622995	0.00796468721788002	NDUFA9	4704
ENSG00000140990	667.353953189135	-0.184279077487685	0.0839228559677226	0.0057129563284537	0.0520680468374973	NDUFB10	4716
ENSG00000142507	2047.36839210234	-0.199977968969155	0.06763313527752	0.000605172691286792	0.0118496277589725	PSMB6	5694
ENSG00000143947	11720.3450485886	-0.33643910416954	0.0763043521886884	9.25330701885726e-07	9.13970950992657e-05	RPS27A	6233
ENSG00000145494	1196.56743860235	-0.482741925481387	0.0833470335729166	4.4784515136183e-10	2.17634829755795e-07	NDUFS6	4726
ENSG00000147684	1669.50324128121	-0.250061657806388	0.0594103124441586	3.71391906611077e-06	0.00027512440691573	NDUFB9	4715
ENSG00000148572	622.527087638605	0.275519010174164	0.124934040347928	0.00272665541562979	0.0318729839491923	NRBF2	29982
ENSG00000150991	29742.9038727655	0.148943992031317	0.0685456330497897	0.00971418999228479	0.0729640541151354	UBC	7316
ENSG00000150995	2284.62527546178	0.178493844217919	0.0997912359552494	0.0147693326780116	0.0950599988095368	ITPR1	3708
ENSG00000151366	2005.47635006014	-0.457064623600815	0.084696544169178	4.46090261850222e-09	1.54844302606238e-06	NDUFC2	4718
ENSG00000154518	2494.50192926895	-0.261871905724155	0.0944322932218975	0.000623914410064459	0.0120507729218968	ATP5MC3	518
ENSG00000159199	975.938365615096	-0.247179361325755	0.0934782709765436	0.0010074067583598	0.0166516798738955	ATP5MC1	516
ENSG00000159352	3398.45107566552	-0.150226206997058	0.0507267217710008	0.00102578886924065	0.0168326276612876	PSMD4	5710
ENSG00000160014	6850.89911220894	-0.223263026506193	0.092696555886295	0.00223044229833489	0.0282401898933451	CALM3	808
ENSG00000164405	1774.86686306535	-0.458726565928591	0.0842635187457411	3.40151988342057e-09	1.27426245583968e-06	UQCRQ	27089
ENSG00000165915	1578.17649358227	-0.195209701442909	0.101390742620521	0.00919470351009704	0.0703441139446908	SLC39A13	91252
ENSG00000166136	1933.10473862594	-0.36121218718519	0.0952239853920946	1.09912875328524e-05	0.000654574275669723	NDUFB8	4714
ENSG00000167792	2286.05546945571	-0.307171070242912	0.0867053632453429	3.7527298526518e-05	0.00160534911900939	NDUFV1	4723
ENSG00000169100	4243.47449590851	-0.157206486174372	0.0696433486766854	0.00666861389692289	0.0576627593844577	SLC25A6	293
ENSG00000171109	1350.89952157922	0.227489552638959	0.143043426348276	0.0123731521281453	0.0853613998891752	MFN1	55669
ENSG00000171497	908.130083282278	0.278405986575373	0.146072969578601	0.0049942272489905	0.0476254841820923	PPID	5481
ENSG00000172071	809.505426009248	0.428564375512948	0.133536363570012	8.92854303309485e-05	0.00300320437407938	EIF2AK3	9451
ENSG00000172115	3614.49874575551	-0.185903544142903	0.105939279333084	0.0134198132539457	0.089215129547267	CYCS	54205
ENSG00000173660	2351.92844454181	-0.374802002246199	0.0758388858189149	6.23846566320946e-08	1.03333267798118e-05	UQCRH	7388
ENSG00000174775	635.518200079593	-0.562216262123891	0.12844646315608	6.2574940772884e-07	7.10446384712191e-05	HRAS	3265
