GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000156026	969.03785530991	0.200658965719765	0.0914400397199928	0.0205824256959301	0.0555485287811776	MCU	90550
ENSG00000156467	2664.26833401501	0.931584920314573	0.122012408793415	2.61053607383092e-15	9.76996278452568e-14	UQCRB	7381
ENSG00000156587	2605.87208161202	0.445866141042317	0.0759639000594244	1.45230316926639e-09	2.3055312812104e-08	UBE2L6	9246
ENSG00000158828	1502.39627462858	0.199197029282608	0.104596600144632	0.0411084095167907	0.0973458195098815	PINK1	65018
ENSG00000158864	2311.33356854624	0.23747571782876	0.0735201303782606	0.00081826837250681	0.00360770429440063	NDUFS2	4720
ENSG00000159199	1038.89015854846	0.399887439752986	0.108488057655932	8.28378061042963e-05	0.000487277512444938	ATP5MC1	516
ENSG00000159352	3416.49160895009	0.288243135148375	0.0761853877868445	8.7355982742933e-05	0.000510559636597135	PSMD4	5710
ENSG00000159377	4874.57939412046	0.338614090258822	0.0794332601566506	9.50375653104368e-06	7.11014986441288e-05	PSMB4	5692
ENSG00000159593	1207.9106248866	0.320402714232124	0.110563430667923	0.00180656938208581	0.00709710598530364	NAE1	8883
ENSG00000161202	2137.35974484813	-0.630947423652439	0.0807444974525143	9.32470274219717e-16	3.7140602644628e-14	DVL3	1857
ENSG00000161509	119.798644601077	-0.807589954028985	0.205398909113577	8.89989091331476e-06	6.70695086628886e-05	GRIN2C	2905
ENSG00000162337	3969.96101231027	-0.617863786020639	0.122892990810182	7.72027778846294e-08	9.0619684889731e-07	LRP5	4041
ENSG00000162736	3219.42027323043	-0.13453928945904	0.0518387497642053	0.00821602365712001	0.0257325794508626	NCSTN	23385
ENSG00000163636	1923.66580789939	0.241837403020885	0.0686458800862157	0.00028248420397922	0.00144258742796771	PSMD6	9861
ENSG00000164258	1112.38920672786	0.619267131800438	0.0860678684386786	1.21659091928145e-13	3.71060230380843e-12	NDUFS4	4724
ENSG00000164305	3291.51827654173	0.283348621950586	0.112734542883309	0.00651545788150212	0.0210532855924909	CASP3	836
ENSG00000164405	1784.48335832831	0.595569359153122	0.0822670913614931	9.4562450976702e-14	2.90128834739212e-12	UQCRQ	27089
ENSG00000164885	316.844098292141	0.444074548367804	0.139307006256595	0.000421258175876111	0.00204607340972554	CDK5	1020
ENSG00000164919	1802.57908022477	0.661752617099128	0.115196804770637	1.60627322693218e-09	2.53955075286605e-08	COX6C	1345
ENSG00000164930	3174.407682306	0.265651046783013	0.103804950502822	0.00620342898953158	0.0201712337384685	FZD6	8323
ENSG00000165264	1044.80362443073	0.50202682501547	0.0936846375162688	2.22745656780691e-08	2.90258317840845e-07	NDUFB6	4712
ENSG00000165629	2871.13867448772	0.558367017026611	0.0787428027262689	3.08203091893726e-13	8.8595523298727e-12	ATP5F1C	509
ENSG00000165637	3853.41523545244	0.22962834098472	0.0649998610921626	0.000284047912900325	0.0014496173789452	VDAC2	7417
ENSG00000165806	1224.50660375585	0.244497496269571	0.0849989804530068	0.0025952751380253	0.00966382912486517	CASP7	840
ENSG00000165915	1653.56549860463	-0.210941082863036	0.0976766405155902	0.0212394383664961	0.0570237147895495	SLC39A13	91252
ENSG00000165916	4367.01466939508	0.298883577148459	0.0619968654090393	7.93355647335246e-07	7.64443557202257e-06	PSMC3	5702
ENSG00000166136	1930.69139528892	0.506152362697227	0.0943561525707611	2.14000229741957e-08	2.79932577791644e-07	NDUFB8	4714
ENSG00000167552	1377.19231973885	0.340886066969155	0.0867298102393092	3.90204867657863e-05	0.000250552599232944	TUBA1A	7846
ENSG00000167863	2397.59844924229	0.663274946075922	0.079953613747885	1.96490198305288e-17	9.78912904354383e-16	ATP5PD	10476
ENSG00000168040	879.434947874044	0.296256196646157	0.0835512461201513	0.000211350046805048	0.00111648742761589	FADD	8772
ENSG00000168280	34.5356544980996	-0.78355547054312	0.388405386873115	0.00327574753567408	0.0117351288595917	KIF5C	3800
ENSG00000168653	2362.50830423591	0.649134090082191	0.069982681515879	3.29334358804273e-21	2.51364854941547e-19	NDUFS5	4725
ENSG00000169021	1399.73330730929	0.301129134046002	0.082169956403885	0.00013223679028803	0.000739666725170661	UQCRFS1	7386
ENSG00000169032	3200.5757956686	0.17657150874594	0.0624713620315262	0.00384612223674322	0.0133974410827562	MAP2K1	5604
