GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000004975	2430.81102455582	0.137517629463943	0.0552762925517003	0.00435160817606866	0.0308571094699046	DVL2	1856
ENSG00000008018	2956.82551842415	-0.120857972870829	0.0363885767010036	0.000385747769321938	0.00542564478642527	PSMB1	5689
ENSG00000014216	2887.50422148299	0.151021731853249	0.0685942427008607	0.0076071681629737	0.0457072299698786	CAPN1	823
ENSG00000023287	1191.59573855884	-0.524547797347739	0.114652209455787	2.39179464519211e-07	1.92478917174796e-05	RB1CC1	9821
ENSG00000041357	3505.33343206846	-0.270141215140754	0.0482079499344777	2.54681143972798e-09	4.90647082668807e-07	PSMA4	5685
ENSG00000055332	4991.17045227597	-0.281960468634115	0.0790926139439608	3.48105117109472e-05	0.000927915422232063	EIF2AK2	5610
ENSG00000065135	2740.89185720766	-0.120766046005374	0.0530516330137742	0.00894912445352031	0.0514811173502592	GNAI3	2773
ENSG00000065518	1349.07762592377	-0.264129994356105	0.055742092752111	2.6029298055346e-07	2.05566785573742e-05	NDUFB4	4710
ENSG00000067182	6855.41673499881	0.142948491605496	0.0629012643628998	0.00710745708668828	0.0435524418589116	TNFRSF1A	7132
ENSG00000082701	2146.70953631704	0.143553300124239	0.0723428749804091	0.0137129676350475	0.0688438919763559	GSK3B	2932
ENSG00000087460	16237.934122419	0.228890850068804	0.0393505812172197	1.08609823464819e-09	2.55735908399106e-07	GNAS	2778
ENSG00000096433	6785.41284175451	0.161869251776191	0.0449459465730335	0.000100292756133668	0.00203060890802483	ITPR3	3710
ENSG00000100519	1828.56922697676	-0.268526740297173	0.0710385051508351	1.69342318596452e-05	0.000530341768707855	PSMC6	5706
ENSG00000100764	2460.72587742796	-0.15458891105102	0.0812465145227615	0.0122762067226431	0.063659040978143	PSMC1	5700
ENSG00000100902	2715.27818164502	-0.134450113854274	0.0422136248099548	0.000518153920965729	0.00662612501210348	PSMA6	5687
ENSG00000102882	2062.27970233768	0.139304335852925	0.0684284053469275	0.0129305890877212	0.0661619477868715	MAPK3	5595
ENSG00000103035	2634.05744829545	-0.11810829192623	0.0492751055126258	0.00677627403010696	0.0423600414418928	PSMD7	5713
ENSG00000103126	1448.670568966	0.219899673095579	0.0846009309343325	0.00136378197926621	0.0134631116974921	AXIN1	8312
ENSG00000105647	1908.60201663351	0.157004950174135	0.0663978077329244	0.00474578016163119	0.0328484457023084	PIK3R2	5296
ENSG00000108344	3501.43707524378	0.118564552838235	0.0467242604230174	0.00480446034749569	0.0331643394779629	PSMD3	5709
ENSG00000109390	836.131079552959	-0.185745703913962	0.0785573788494087	0.00317474336538498	0.024764945945319	NDUFC1	4717
ENSG00000110046	1002.08731808285	0.179000387770886	0.0949074474073909	0.0106325044370585	0.0578022183626933	ATG2A	23130
ENSG00000111186	672.523164392973	0.25758167109834	0.101773088549201	0.00122895771656357	0.0125410893788971	WNT5B	81029
ENSG00000112695	2033.12608839727	-0.216566612425604	0.0615275314261371	6.62754845136047e-05	0.00150212617752314	COX7A2	1347
ENSG00000115266	283.410945681988	0.229836564536628	0.144948072272078	0.0105873862941647	0.0577534907887774	APC2	10297
ENSG00000115286	1234.02417340498	0.216762088816776	0.0979762856025754	0.0036914169679289	0.0273521950741352	NDUFS7	374291
ENSG00000115944	1787.28645302214	-0.217456377511498	0.0768014925019792	0.000644418813359639	0.00775908913322349	COX7A2L	9167
ENSG00000116044	2961.36167308494	-0.123997201323336	0.0635240168553905	0.0177407028468317	0.0831758984872657	NFE2L2	4780
ENSG00000119013	646.73282595991	-0.383057894108848	0.0719802821039969	7.9029344306733e-09	1.1962596581668e-06	NDUFB3	4709
ENSG00000120129	5137.36761540337	0.483234941684639	0.05496944338441	1.20937611306352e-19	7.68860863880132e-16	DUSP1	1843
ENSG00000123384	5740.17054601004	0.232183637339172	0.0465654716567215	1.02391909008699e-07	1.04153049843649e-05	LRP1	4035
ENSG00000123395	1765.4264070696	0.132204974439481	0.0678001996667043	0.0164274584471408	0.0786131479696632	ATG101	60673
ENSG00000123416	42869.4623758166	0.110757693377605	0.03383235337554	0.000526660462481475	0.00670319097142338	TUBA1B	10376
ENSG00000124172	2051.95973489823	-0.429830022877566	0.148221951324341	0.000177496260285663	0.00309579647983442	ATP5F1E	514
ENSG00000125356	687.697889527713	-0.438503617559668	0.0797990979131238	2.66929725125724e-09	4.99119331613762e-07	NDUFA1	4694
ENSG00000126775	666.083708923483	-0.13828131300872	0.0762144750767339	0.0191712659855652	0.0872762789138779	ATG14	22863
ENSG00000126934	3487.52880513466	0.233494557579261	0.0474221740273107	1.42320470415478e-07	1.31130781256001e-05	MAP2K2	5605
ENSG00000127184	3292.27609741348	-0.345128370336043	0.0556293388213349	4.67230515520841e-11	2.02963661438949e-08	COX7C	1350
ENSG00000127922	1056.94757803353	-0.374450314319103	0.0914333907713922	2.92031330461112e-06	0.000137461994161106	SEM1	7979
ENSG00000128609	1050.62872441907	-0.375819961095859	0.115470298598082	6.8906097391912e-05	0.00154795234688721	NDUFA5	4698
ENSG00000130985	10352.0185222039	0.138371693075126	0.0510984846506869	0.00237388728196152	0.0202169971802684	UBA1	7317
ENSG00000133703	979.801855526624	-0.267061628289228	0.0847998061403057	0.000165324531790176	0.0029402980409609	KRAS	3845
ENSG00000134001	3832.65325703864	-0.128692457745927	0.0722775742670307	0.0234654207039349	0.0995618711396089	EIF2S1	1965
ENSG00000134982	687.230657555188	-0.710618293291273	0.134763808877916	5.69895705695672e-09	9.17243531382337e-07	APC	324
ENSG00000135940	873.324419038977	-0.16410489611004	0.0644667238821482	0.00258701115422168	0.0214292161732434	COX5B	1329
ENSG00000136521	1327.46038317464	-0.575803357847536	0.0816188974745396	9.16296562680985e-14	6.85335929087572e-11	NDUFB5	4711
ENSG00000136810	3371.96648352904	-0.239746912717424	0.0453708480173823	1.82579143316351e-08	2.34494323966404e-06	TXN	7295
ENSG00000137267	935.568055323516	0.186353503897813	0.0857916880411727	0.00538551382092754	0.0359647102064568	TUBB2A	7280
ENSG00000137845	2832.31576262721	-0.177944566794239	0.0741023214664945	0.00310744874051974	0.0243745902132687	ADAM10	102
ENSG00000141510	2819.23471272952	0.140205396968692	0.0423725350438847	0.000319927689098172	0.00474111954182197	TP53	7157
ENSG00000141873	922.448658936149	0.21223364996114	0.0745164092161349	0.000704664601868924	0.00825788978134873	SLC39A3	29985
ENSG00000142168	2610.20880903025	-0.144270013088129	0.043901519273761	0.000328518795932957	0.00485147095271492	SOD1	6647
ENSG00000142192	20033.6931789592	0.135232522828983	0.0288515646669161	1.09877082034066e-06	6.37939314184086e-05	APP	351
ENSG00000142208	2581.79281014501	0.13365977783226	0.0669118940741174	0.0151522920192409	0.074040494935484	AKT1	207
ENSG00000142875	471.787643351199	-0.255736087249198	0.116598901497395	0.00249616125495625	0.0208807173399794	PRKACB	5567
ENSG00000143933	11533.7860764291	-0.128069689676421	0.0508981152291517	0.00430361592432666	0.0306214194056035	CALM2	805
ENSG00000143947	11278.2988356394	-0.221151316274895	0.0456337831669666	1.97469523339768e-07	1.6965033711251e-05	RPS27A	6233
ENSG00000145494	885.507743056	-0.231705051049757	0.0898584387078934	0.00118090875044626	0.0121384436232209	NDUFS6	4726
ENSG00000145675	886.685479510122	-0.243216248475557	0.184214737375945	0.0109340022034468	0.059007838763698	PIK3R1	5295
